type_id	attribute_key	display_name	requirement	value_type	unit	enum_values	affects_sku_identity	display_order	description	source_evidence
MT-8715B3B240A7	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-8715B3B240A7	牌号	牌号	required	text			true	4	牌号（润滑油）按来源证据填写。	source_required_specs/brand/model
MT-6BA085721775	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-6BA085721775	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-6BA085721775	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-2EF49FA3AE70	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-2EF49FA3AE70	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-2EF49FA3AE70	来源	来源	required	text			true	3	来源（润滑油）按来源证据填写。	source_required_specs/brand/model
MT-B055FA54B2D4	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B055FA54B2D4	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-B055FA54B2D4	适用设备	适用设备	required	text			true	3	适用设备（润滑油）按来源证据填写。	source_required_specs/brand/model
MT-0B5ADF6838B6	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-0B5ADF6838B6	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-0B5ADF6838B6	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-0B5ADF6838B6	model	型号	required	text			true	4	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-3430F3EB5498	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-3430F3EB5498	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-3430F3EB5498	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-3430F3EB5498	model	型号	required	text			true	4	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-74E98662F647	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-74E98662F647	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-74E98662F647	类型	类型	required	text			true	3	类型（润滑脂）按来源证据填写。	source_required_specs/brand/model
MT-A8E7DBB020B0	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-A8E7DBB020B0	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-A8E7DBB020B0	package_specification	包装规格	required	text			true	3	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-A8E7DBB020B0	brand	品牌	required	text			true	4	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-A8E7DBB020B0	剂型	剂型	required	text			true	5	剂型（润滑脂）按来源证据填写。	source_required_specs/brand/model
MT-A4FACF4F3AA3	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-A4FACF4F3AA3	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-A4FACF4F3AA3	特性	特性	required	text			true	3	特性（润滑脂）按来源证据填写。	source_required_specs/brand/model
MT-05317CF57CA0	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-05317CF57CA0	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-05317CF57CA0	纯度	纯度	required	text			true	3	纯度（清洗脱漆剂）按来源证据填写。	source_required_specs/brand/model
MT-40C47E925CD6	package_specification	包装规格	required	text			true	1	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-CA342C4A2A7B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-CA342C4A2A7B	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-CA342C4A2A7B	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-B6257CC935CB	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B6257CC935CB	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-5994AF2C129C	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-5994AF2C129C	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-5994AF2C129C	是否带电清洗	是否带电清洗	required	text			true	3	是否带电清洗（清洗脱漆剂）按来源证据填写。	source_required_specs/brand/model
MT-3ACF6994E361	package_specification	包装规格	required	text			true	1	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-3ACF6994E361	适用对象	适用对象	required	text			true	2	适用对象（清洗脱漆剂）按来源证据填写。	source_required_specs/brand/model
MT-F39543671B00	package_specification	包装规格	required	text			true	1	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-F39543671B00	brand	品牌	required	text			true	2	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-0294C2FB0D73	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-0294C2FB0D73	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-CD420A84B7D5	capacity	容量	required	text			true	1	容量或包装容量。	source_required_specs/brand/model
MT-CD420A84B7D5	brand	品牌	required	text			true	2	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-58D25626C63E	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-58D25626C63E	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-58D25626C63E	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-58D25626C63E	包装数量	包装数量	required	text			true	4	包装数量（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-0EBA0B3D740F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-0EBA0B3D740F	capacity	容量	required	text			true	2	容量或包装容量。	source_required_specs/brand/model
MT-B03FC47E1E0F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B03FC47E1E0F	length	长度	required	text			true	2	长度（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-B03FC47E1E0F	width	宽度	required	text			true	3	宽度（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-B03FC47E1E0F	thickness	厚度	required	text			true	4	厚度（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-B03FC47E1E0F	brand	品牌	required	text			true	5	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-B03FC47E1E0F	特征	特征	required	text			true	6	特征（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-B03FC47E1E0F	类型	类型	required	text			true	7	类型（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-87DD45216B66	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-87DD45216B66	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-87DD45216B66	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-87DD45216B66	特性	特性	required	text			true	4	特性（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-04E0BE02A02D	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-04E0BE02A02D	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-04E0BE02A02D	capacity	容量	required	text			true	3	容量或包装容量。	source_required_specs/brand/model
MT-04E0BE02A02D	package_specification	包装规格	required	text			true	4	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-04E0BE02A02D	brand	品牌	required	text			true	5	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-04E0BE02A02D	model	型号	required	text			true	6	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-04E0BE02A02D	材料/体系	材料/体系	required	text			true	7	材料/体系（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-04E0BE02A02D	类型	类型	required	text			true	8	类型（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-6225EE557EA9	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-6225EE557EA9	package_specification	包装规格	required	text			true	2	包装规格，不得建立为物料分类。	source_required_specs/brand/model
MT-6225EE557EA9	类型	类型	required	text			true	3	类型（胶粘密封）按来源证据填写。	source_required_specs/brand/model
MT-3EBC1D713EA7	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
