item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash	classification_key	missing_required_specs
CHEM-000060	MT-74E98662F647	通用润滑脂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	6ce776d66727de9cef7401371c29d8165b94cdaed28a088b2ea40a8457cec1d8	化工胶粘涂料|润滑脂|通用润滑脂	
CHEM-000062	MT-CA342C4A2A7B	油污清洗剂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	9767ca1759e6fd3ad570cf586ffad3824d3e90c6c1435f6d7076d80d60b298dd	化工胶粘涂料|清洗脱漆剂|油污清洗剂	brand
CHEM-000063	MT-B808D0AAB21B	橡胶垫块	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d97c54f291215ec0c65e92ed0b9ce8bd22f1565280fba9f4bf683bce893c7c02	定制加工件|定制橡胶件|橡胶垫块	
CHEM-000065	MT-6BA085721775	气动油	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ba0816efac0fa3f049a3e0627b0870bbddb1a6627482d807b4c32c4bc0c0149a	化工胶粘涂料|润滑油|气动油	brand
CHEM-000067	MT-0B5ADF6838B6	齿轮油	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	9a01b0fe87709822a05b2401a774b2262d2df85a0b896180d60b624433c179b5	化工胶粘涂料|润滑油|齿轮油	brand,model
CHEM-000068	MT-299EA1DB79BF	自喷漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	296a99f8836cd9c0b752ec6a983f692b16b43ccc9e01ae6e8a7e303e4d7cee29	化工胶粘涂料|油漆涂料|自喷漆	brand
CHEM-000069	MT-6B66ED2FD77C	胶粘剂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	52764459db2f1d6774f35904c743b6e335a265a27806db86840201c67d861e64	化工胶粘涂料|胶粘密封|胶粘剂	
CHEM-000071	MT-5994AF2C129C	电子清洗剂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	50ced9c8bcb28451651915ad95f886ad451e3d7d0e0f73a55f617f9c13c2007f	化工胶粘涂料|清洗脱漆剂|电子清洗剂	
CHEM-000072	MT-192E2DA1E5EE	黄油嘴	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	de4cd6a0bde90672c7970cf7ad5a687cf03ea3b6a07dfa16efb695e8ca7df147	设备备件|润滑配件|黄油嘴	material
CHEM-000073	MT-192E2DA1E5EE	黄油嘴	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	50faae8f787c39ba2b694a5e2085077bf3b2f7d5a9309437b91f72d18f583a86	设备备件|润滑配件|黄油嘴	material
CHEM-000074	MT-192E2DA1E5EE	黄油嘴	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	c5e82b573d7f8bad146e2a30fc93ef0522daf8049066973ad88d43a4c161df09	设备备件|润滑配件|黄油嘴	material
CHEM-000075	MT-192E2DA1E5EE	黄油嘴	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	542c2dd32e57f0b43e2e2a4e6e0884da28f604c36d506af7c45c116641343c0d	设备备件|润滑配件|黄油嘴	material
CHEM-000076	MT-192E2DA1E5EE	黄油嘴	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	6f6a283973dfd48564374052c5dcfd14cb1438357f7652e75a52054f78b580e3	设备备件|润滑配件|黄油嘴	material
CHEM-000077	MT-192E2DA1E5EE	黄油嘴	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e18dc2e32463f3cb59ae8d0b3aa3ae8ee3b9fbcea00b578e80d5458993f35dbe	设备备件|润滑配件|黄油嘴	material
CHEM-000078	MT-4B4A5277BC40	洗洁精	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	09b72bb59bd690be01f9c7432dff3ecf95d7ad28f0007ee13b67f85ba34981d0	清洁办公后勤|清洁用品|洗洁精	
CHEM-000079	MT-AC19BC964F47	人工草皮	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	acd2767c47e7f525eee86f4d81407656cb1ff90364a24a8ce869b2111c719ab9	建筑材料|装饰装修材料|人工草皮	color,特征
CHEM-000080	MT-8AFC5CA44BC5	胶枪	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	13060e25332a203b06080ac7e86266a52444820043a8c7f3ec963e66944c2735	工具量具|胶枪/施胶工具|胶枪	specification,brand,适用
CHEM-000081	MT-8715B3B240A7	机油	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	5b1be8cd154c2e2ab1f5c413a84fc932abbfe9a4824dd20e63281a0d8fa421bb	化工胶粘涂料|润滑油|机油	
CHEM-000082	MT-04E0BE02A02D	密封胶	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	fc91b0d4ecadbfc857de10141b3fbb1da24cfb40fde70a3e4d2e73ce177081e8	化工胶粘涂料|胶粘密封|密封胶	material,capacity,brand,model,材料/体系,类型
CHEM-000083	MT-AF3FB9BF0C16	双面胶带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	2a79a540d03930ea1374a9e943051a77ef98078a19cccf4390ec6243fbbd0936	包装覆盖周转|胶带标签|双面胶带	brand
CHEM-000084	MT-0E70A1131222	流量计	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	9753060c32dc8056be073221a15273155c21c7f3cbdaced29020d8713589338f	工具量具|检测仪器|流量计	
CHEM-000085	MT-3130BAFDF7B6	防锈润滑剂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b361b4402a683e60ecd931dca72bd8777805bf0be7ff4fb440b8fb83a6a572a2	化工胶粘涂料|防锈除锈|防锈润滑剂	brand
CHEM-000087	MT-D9412A5C2BA1	胶垫	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	6e722d2337b8ea8490bae6a56757b2d59503997e92396259b94dafb60d4e08d6	设备备件|密封垫片|胶垫	
CHEM-000088	MT-D9412A5C2BA1	胶垫	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b2a2318617f42102826f708770cf60059bee9659f4d6ecf35ffafb9c93f67e7b	设备备件|密封垫片|胶垫	
CHEM-000089	MT-B63FEC174E4F	橡胶加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d769578885c21186b03fea45a2f17c0885b422d33c85cc5ad12022080e26ce80	定制加工件|定制橡胶件|橡胶加工件	
CHEM-000090	MT-B055FA54B2D4	清洗机专用油	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	6391aee2e47e291a626b507fd174d29448676b2b9f3ad1e459c19a1dffaad44c	化工胶粘涂料|润滑油|清洗机专用油	
CHEM-000091	MT-0DD03EDB8216	高压清洗机滤网	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	fc3826caa8d8860a400759fcba2b6b881a22b43390ef132aecf0810488053724	设备备件|泵类配件|高压清洗机滤网	
CHEM-000092	MT-3430F3EB5498	润滑脂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b818826e183912b8dfbfff79d50122fbbcca900c94be10512ed1e61910b0f3ea	化工胶粘涂料|润滑脂|润滑脂	
CHEM-000093	MT-4829AF989638	泵头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	7f8d5e6f8b10f311806ad0ebd0a9e2d4400ecb2ec9cfe4157fdea516b0666833	设备备件|泵类配件|泵头	
CHEM-000094	MT-04E0BE02A02D	密封胶	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	49f9ba6e90c78ca18ee118d1f859bf867b72058ed98827845e1e11a0e3c5888f	化工胶粘涂料|胶粘密封|密封胶	material,package_specification,model,类型
CHEM-000095	MT-0B5ADF6838B6	齿轮油	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	09f542b07cb593f8aa1fbe3d756399483bd2037b6fa59e43dd0903c1ca912ae4	化工胶粘涂料|润滑油|齿轮油	model
CHEM-000096	MT-04E0BE02A02D	密封胶	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	24b7ff9c67a5a04d3e2275237f289477ee96f348b4e8a0d16dd46b372fe0bdc5	化工胶粘涂料|胶粘密封|密封胶	package_specification,model,材料/体系,类型
CHEM-000097	MT-04E0BE02A02D	密封胶	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	83431aecdfd6b2b9eea203571410e464aae2bdb3de8d2d50addf1ab83cff3034	化工胶粘涂料|胶粘密封|密封胶	material,package_specification,model,材料/体系,类型
CHEM-000098	MT-F72BC9831090	胶水	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	93ca4cb639ff3c7537930f0e40751754a8cffbfef3440e10c65e5ccb6f1a36f2	化工胶粘涂料|胶粘密封|胶水	model
CHEM-000099	MT-299EA1DB79BF	自喷漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7cded6cec5d78b2a63d0855d2d136b95a90ca4bbe52f39533a8225e6f121f70a	化工胶粘涂料|油漆涂料|自喷漆	brand
CHEM-000101	MT-9794F808E59A	封箱胶带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	c877923d76233bbd25d207750ca8582989b1a85e72ad152485798253d7641dda	包装覆盖周转|胶带标签|封箱胶带	color
CHEM-000102	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b93c748a78ea681b75dfb5c833e48a138352eb1f2fd1806d4b6c1b39bc31bb55	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000103	MT-F39543671B00	稀释剂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	129c526ee47ed9a5aaf70108e65d22f61a87b611bb6bce0af138b3e10926d2ae	化工胶粘涂料|清洗脱漆剂|稀释剂	
CHEM-000106	MT-014EADA6155D	螺纹锁固胶	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e1d7a8ff9c9ca30bf3fef5d542c10708d054d84d8cb454e7ed816b87cd794a46	化工胶粘涂料|胶粘密封|螺纹锁固胶	
CHEM-000107	MT-339EE2E959F2	滚筒刷	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ef3eca0ed789bdb325bcc759e53b8efc8e30887b6c7b5c5ba9fec5e3e872d38f	工具耗材|刷涂耗材|滚筒刷	滚刷宽度,类型
CHEM-000108	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	990e329c5fd0be93b31f788f51c55ed859f39c8d6db78d279df16a031410e9db	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000110	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	5a12fcf2680c5bc44904864857e012ce3c8a39f3346658a54dbe994c9c514ee6	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000111	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	3d02269f36da1d7d69bd3486a0e131948cd277a16750b096074c485cf66318e9	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000112	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a8775c71c8062914fb47bcb5c01de0e67d00ef2d046699db84cee5bd4dfd618c	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000113	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	bc417df9583baba4a937682ae6343c76cb62990c5b385237da3c3afab6d8f6a6	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000114	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4cf7a8f1e37ec67bf0c9e84113ed3d0b41770a97ce7f871949b18f4edc99ee75	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000115	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	446fae3fb0bcf4441e43cbd7b3ad03de80519ecc81282dde78e6566f9086c029	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000117	MT-339EE2E959F2	滚筒刷	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	66db026eefaf691505565992f1a5dd417b136b684739c54660b581c37aa4d079	工具耗材|刷涂耗材|滚筒刷	滚刷宽度,类型
CHEM-000120	MT-00B736EFBAFE	油漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	30866515ab3e61735eb2d3e8f0359fdbfa05500df5b42d1518086dd6efc47996	化工胶粘涂料|油漆涂料|油漆	类型
CHEM-000121	MT-299EA1DB79BF	自喷漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	967a193cc2d87898a2c79ec6214c7d312d122c6119f60f51c257a8c783c5aec9	化工胶粘涂料|油漆涂料|自喷漆	brand
CHEM-000122	MT-5753BDB1DD4B	平板输送带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	75d9955a428c7fcd5f9befb263a4cb5022c78df474a9deaf5be40623d90bed64	设备备件|传动件|平板输送带	
CHEM-000123	MT-00B736EFBAFE	油漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	6519ce7df4d397290cfb108096003fcef458363eac6daa2cfe4697313bb1f322	化工胶粘涂料|油漆涂料|油漆	类型
CHEM-000125	MT-299EA1DB79BF	自喷漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4dc6e971c41df5784b69d9a9d23c7c1c66ddefd14308eb67c9f5e9e498a461af	化工胶粘涂料|油漆涂料|自喷漆	brand
CHEM-000128	MT-23E1F38FCE06	不干胶标签	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	a0fcf3b3db5eaee3aa8b8f705c4bb6195ba5be1e3789f0ff5eafcc4006ca7812	包装覆盖周转|胶带标签|不干胶标签	
CHEM-000129	MT-23E1F38FCE06	不干胶标签	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	992cc6032d0e9938810f777b3d62f622b833bf878992ceb7b08f81f202f73bec	包装覆盖周转|胶带标签|不干胶标签	
CHEM-000130	MT-B03FC47E1E0F	双面胶带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f8ecce48ca17084604311be69b3e66be8072dff92529a9f8b3c446951e19c078	化工胶粘涂料|胶粘密封|双面胶带	thickness,特征,类型
CHEM-000132	MT-1CAA06A5C1A8	防锈漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ef1f259c2d80afb51909fc0e83b2c804fbad066a5ece0bad003271e1d13a977d	化工胶粘涂料|油漆涂料|防锈漆	
CHEM-000133	MT-00B736EFBAFE	油漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f54a809bcc7d0e2da4e615675374baf93ed4f4f22220a321a561522c9f3f3eb5	化工胶粘涂料|油漆涂料|油漆	类型
CHEM-000134	MT-4081637AB122	除锈剂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	8885fc5f8f362a1cc4ea917841e1882e8833c86d47d71e2b1dddc18e18ca45a3	化工胶粘涂料|防锈除锈|除锈剂	
CHEM-000135	MT-00B736EFBAFE	油漆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	2c6406b3e07ab1e4b25c3f1f28607041d1793de4151c94a03fed912d3fee2ca5	化工胶粘涂料|油漆涂料|油漆	color
CHEM-000136	MT-A4FACF4F3AA3	高温润滑脂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7ca33fc43d7c8cbd5690257f7eddf8e117586a459c3b5fedd05f1dca31be2559	化工胶粘涂料|润滑脂|高温润滑脂	
CHEM-000137	MT-4081637AB122	除锈剂	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	736ad4d9e9b36e26dedd10bd2323a494eadff657fa198a0f2f64b628ed7c418f	化工胶粘涂料|防锈除锈|除锈剂	
CHEM-000138	MT-192E2DA1E5EE	黄油嘴	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	18f9a4bbfa6001ac51dd466ed1ba9dc7dfa2d6d7a5b1884becff065162a29dcf	设备备件|润滑配件|黄油嘴	
CHEM-000139	MT-04E0BE02A02D	密封胶	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d2b50f5360aae0411687216682b5f5009c46d4882e2f9af1c48dbf0bdfa5c1a3	化工胶粘涂料|胶粘密封|密封胶	material,package_specification,model,材料/体系
CHEM-000140	MT-339EE2E959F2	滚筒刷	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	55b8f5f275e75b3f9f4fcc1183b242d18fc5e729b5687e9c9fa1474a3a606efd	工具耗材|刷涂耗材|滚筒刷	specification,类型
