raw_name,normalized_raw_name,candidate_count,candidate_codes,import_ready_candidate_codes,requires_confirmation,ambiguity_reason,candidate_contexts
12加长六角套筒,12加长六角套筒,1,REVIEW-MAT-01165,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01165 | 加长六角套筒 | 工具器具/其他/套筒 | 规格: 12；特征: 加长；类型: 六角 | 个
12号扳手,12号扳手,1,REVIEW-MAT-00872,REVIEW-MAT-00872,false,唯一可导入候选。,REVIEW-MAT-00872 | 开口/梅花扳手 | 工具器具/手动工具/通用手动工具 | 规格: 12号 | 支
12号电动扳手套筒,12号电动扳手套筒,1,REVIEW-MAT-00874,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00874 | 电动扳手套筒 | 工具器具/其他/套筒 | 规格: 12号；适用: 电动扳手 | 支
12号铁丝,12号铁丝,1,REVIEW-MAT-00259,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00259 | 铁丝 | 五金备件/其他/金属丝材 | 规格: 12号 | kg
12米加厚伸缩铝梯,12米加厚伸缩铝梯,1,REVIEW-MAT-00749,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00749 | 伸缩铝梯 | 工具器具/其他/登高工具 | 长度: 12米；材质: 铝；特征: 加厚伸缩 | 台
12铁丝,12铁丝,1,REVIEW-MAT-00259,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00259 | 铁丝 | 五金备件/其他/金属丝材 | 规格: 12号 | kg
135重型管卡,135重型管卡,1,REVIEW-MAT-00142,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00142 | 重型管卡 | 工程建材/其他/管道辅材 | 规格: 135；类型: 重型 | 个
13号世达扳手,13号世达扳手,1,REVIEW-MAT-00963,REVIEW-MAT-00963,false,唯一可导入候选。,REVIEW-MAT-00963 | 扳手 | 工具器具/手动工具/通用手动工具 | 品牌: 世达；规格: 13号 | 个
14#铁丝,14#铁丝,1,REVIEW-MAT-00358,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00358 | 铁丝 | 五金备件/其他/金属丝材 | 规格: 14# | kg
14*1.5黄油嘴,14*1.5黄油嘴,1,REVIEW-MAT-01039,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01039 | 黄油嘴 | 润滑系统/润滑设备配件/润滑泵管路 | 螺纹: M14*1.5 | 个
14*100膨胀螺丝,14*100膨胀螺丝,2,REVIEW-MAT-00905；REVIEW-MAT-00947,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00905 | 膨胀螺丝 | 紧固件/锚固件/膨胀锚栓 | 规格: M14*100 | 套 || REVIEW-MAT-00947 | 膨胀螺丝 | 紧固件/锚固件/膨胀锚栓 | 规格: M14*100 | 个
14*120内六角螺丝,14*120内六角螺丝,1,REVIEW-MAT-01101,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01101 | 内六角螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: M14*120；头型: 内六角 | 个
14*120膨胀螺丝,14*120膨胀螺丝,1,REVIEW-MAT-00117,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00117 | 膨胀螺丝 | 五金备件/其他/紧固件 | 规格: 14*120 | 支
14*150膨胀螺丝,14*150膨胀螺丝,1,REVIEW-MAT-00971,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00971 | 膨胀螺丝 | 紧固件/锚固件/膨胀锚栓 | 规格: M14*150 | 个
14*180螺丝,14*180螺丝,1,REVIEW-MAT-00457,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00457 | 螺丝 | 五金备件/其他/紧固件 | 规格: 14*180 | 套
14*200花篮,14*200花篮,1,REVIEW-MAT-01303,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01303 | 花篮螺栓 | 吊装索具/其他/紧固调节 | 规格: 14*200 | 个
14*200钻头,14*200钻头,1,REVIEW-MAT-01438,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01438 | 钻头 | 工具器具/工具耗材/钻头 | 直径: 14mm；长度: 200mm | 个
14*200长螺杆,14*200长螺杆,1,REVIEW-MAT-00517,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00517 | 长螺杆 | 五金备件/其他/紧固件 | 规格: 14*200；类型: 长螺杆 | 套
14*50螺丝,14*50螺丝,1,REVIEW-MAT-00180,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00180 | 螺丝 | 五金备件/其他/紧固件 | 规格: 14*50 | 套
14*70膨胀螺丝,14*70膨胀螺丝,1,REVIEW-MAT-01386,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01386 | 膨胀螺丝 | 紧固件/锚固件/膨胀锚栓 | 规格: M14*70 | 个
14*75骑马螺丝,14*75骑马螺丝,1,REVIEW-MAT-00285,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00285 | 骑马螺丝 | 五金备件/其他/紧固件 | 规格: 14*75 | 套
14加长六角套筒,14加长六角套筒,1,REVIEW-MAT-01166,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01166 | 加长六角套筒 | 工具器具/其他/套筒 | 规格: 14；特征: 加长；类型: 六角 | 个
14号铁丝,14号铁丝,2,REVIEW-MAT-00260；REVIEW-MAT-00551,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00260 | 铁丝 | 五金备件/其他/金属丝材 | 规格: 14号 | kg || REVIEW-MAT-00551 | 铁丝 | 五金备件/其他/金属丝材 | 规格: 14号 | 公斤
14垫片,14垫片,1,REVIEW-MAT-00459,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00459 | 平垫片 | 五金备件/其他/紧固件 | 规格: 14 | 个
14弹簧垫片,14弹簧垫片,1,REVIEW-MAT-00460,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00460 | 弹簧垫片 | 五金备件/其他/紧固件 | 规格: 14 | 个
14梅花双用扳手,14梅花双用扳手,1,REVIEW-MAT-01212,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01212 | 梅花双用扳手 | 工具器具/手动工具/通用手动工具 | 规格: 14 | 个
14螺母,14螺母,1,REVIEW-MAT-00458,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00458 | 螺母 | 五金备件/其他/紧固件 | 规格: 14 | 个
14铁丝,14铁丝,1,REVIEW-MAT-00260,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00260 | 铁丝 | 五金备件/其他/金属丝材 | 规格: 14号 | kg
150*150*150混凝土模具,150*150*150混凝土模具,1,REVIEW-MAT-01167,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01167 | 混凝土试模 | 工具器具/其他/检测模具 | 尺寸: 150*150*150 | 个
150不锈钢刀阀,150不锈钢刀阀,1,REVIEW-MAT-00979,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00979 | 不锈钢刀阀 | 阀门/其他/刀阀 | 公称直径: DN150；材质: 不锈钢 | 个
150消防加长蝶阀,150消防加长蝶阀,1,REVIEW-MAT-00786,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00786 | 消防蝶阀 | 阀门/其他/消防阀门 | 公称直径: DN150；特征: 加长 | 个
150滚筒,150滚筒,1,REVIEW-MAT-00401,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00401 | 滚筒刷 | 工具器具/涂装工具/刷辊喷涂 | 规格: 150 | 支
159*8加厚弯头焊接,159*8加厚弯头焊接,1,REVIEW-MAT-00359,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00359 | 焊接弯头 | 工程建材/其他/管件 | 规格: 159*8；特征: 加厚；连接: 焊接 | 个
159加工钢管抱箍,159加工钢管抱箍,1,REVIEW-MAT-00663,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00663 | 钢管抱箍 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 159；适用: 钢管 | 个
15T蝴蝶扣,15t蝴蝶扣,1,REVIEW-MAT-01362,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01362 | 蝴蝶扣 | 吊装索具/其他/连接件 | 额定载荷: 15T；类型: 蝴蝶扣 | 个
15寸专业长款电镐,15寸专业长款电镐,1,REVIEW-MAT-00691,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00691 | 电镐 | 工具器具/电动工具/电钻角磨机 | 规格: 15寸；特征: 专业长款 | 套
16#B型槽钢,16#b型槽钢,1,REVIEW-MAT-01839,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01839 | B型槽钢 | 金属原材料/钢材型材/钢材型材 | 规格: 16#B | 米
16*1.5黄油嘴,16*1.5黄油嘴,1,REVIEW-MAT-01040,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01040 | 黄油嘴 | 润滑系统/润滑设备配件/润滑泵管路 | 螺纹: M16*1.5 | 个
16*100钻头,16*100钻头,1,REVIEW-MAT-00461,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00461 | 钻头 | 工具器具/工具配件/工具配件 | 规格: 16*100 | 个
16*160螺丝,16*160螺丝,1,REVIEW-MAT-00765,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00765 | 螺丝 | 五金备件/其他/紧固件 | 规格: 16*160 | 个
16*200钻头,16*200钻头,1,REVIEW-MAT-01439,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01439 | 钻头 | 工具器具/工具耗材/钻头 | 直径: 16mm；长度: 200mm | 个
16*30螺丝,16*30螺丝,1,REVIEW-MAT-00222,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00222 | 螺丝 | 五金备件/其他/紧固件 | 规格: 16*30 | 套
16*50内六角,16*50内六角,1,REVIEW-MAT-00324,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00324 | 内六角螺丝 | 五金备件/其他/紧固件 | 规格: 16*50；类型: 内六角 | 套
16*50螺丝,16*50螺丝,1,REVIEW-MAT-00178,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00178 | 螺丝 | 五金备件/其他/紧固件 | 规格: 16*50 | 套
16*600止水蝴蝶扣,16*600止水蝴蝶扣,1,REVIEW-MAT-00502,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00502 | 止水蝴蝶扣 | 工程建材/其他/止水紧固 | 规格: 16*600 | 套
16*60螺杆,16*60螺杆,1,REVIEW-MAT-00892,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00892 | 螺杆 | 紧固件/其他/螺杆 | 规格: M16*60 | 个
160B槽钢,160b槽钢,1,REVIEW-MAT-00193,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00193 | 槽钢 | 金属原材料/钢材型材/钢材型材 | 规格: 160B | 米
168*10焊接三通,168*10焊接三通,1,REVIEW-MAT-01257,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01257 | 焊接三通 | 管道管件/其他/焊接管件 | 规格: 168；壁厚: 10；类型: 三通；连接: 焊接 | 个
168*10焊接弯头,168*10焊接弯头,1,REVIEW-MAT-01171,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01171 | 焊接弯头 | 管道管件/其他/弯头 | 规格: 168；壁厚: 10；连接: 焊接 | 个
168*60焊接大小头,168*60焊接大小头,1,REVIEW-MAT-01149,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01149 | 焊接异径接头 | 管道管件/其他/焊接管件 | 规格: 168*60；类型: 大小头；连接: 焊接 | 个
168*89焊接大小头,168*89焊接大小头,1,REVIEW-MAT-01148,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01148 | 焊接异径接头 | 管道管件/其他/焊接管件 | 规格: 168*89；类型: 大小头；连接: 焊接 | 个
168焊接弯头,168焊接弯头,2,REVIEW-MAT-00681；REVIEW-MAT-00896,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00681 | 焊接弯头 | 工程建材/其他/管件 | 规格: 168；连接: 焊接 | 个 || REVIEW-MAT-00896 | 焊接弯头 | 管道管件/其他/弯头 | 规格: 168；连接: 焊接 | 个
16A公牛空调插座,16a公牛空调插座,1,REVIEW-MAT-00071,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00071 | 空调插座 | 电气与自动化/插头插座/插头插座 | 品牌: 公牛；电流: 16A；用途: 空调 | 个
16A插座,16a插座,1,REVIEW-MAT-00704,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00704 | 插座 | 电气与自动化/插头插座/插头插座 | 电流: 16A | 个
16A空开,16a空开,1,REVIEW-MAT-00537,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00537 | 空气开关 | 电气与自动化/低压电器/低压电器 | 电流: 16A | 个
16㎡起帆电线,16m2起帆电线,1,REVIEW-MAT-00868,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00868 | 电线 | 电气与自动化/电线电缆与敷设/电线电缆 | 品牌: 起帆；截面积: 16mm2 | 米
16m2起帆电线,16m2起帆电线,1,REVIEW-MAT-00868,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00868 | 电线 | 电气与自动化/电线电缆与敷设/电线电缆 | 品牌: 起帆；截面积: 16mm2 | 米
16mm气管,16mm气管,1,REVIEW-MAT-01117,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01117 | 气管 | 液压气动/气动元件/接头阀管 | 外径: 16mm | 米
16厘气管三通,16厘气管三通,1,REVIEW-MAT-00991,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00991 | 气管三通接头 | 液压气动/液压接头/液压接头 | 规格: 16厘；类型: 三通 | 个
16厘气管弯头,16厘气管弯头,1,REVIEW-MAT-00988,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00988 | 气管弯头接头 | 液压气动/液压接头/液压接头 | 规格: 16厘；类型: 弯头 | 个
16厘气管直通,16厘气管直通,1,REVIEW-MAT-00985,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00985 | 气管直通接头 | 液压气动/液压接头/液压接头 | 规格: 16厘；类型: 直通 | 个
16厘钢丝绳,16厘钢丝绳,1,REVIEW-MAT-00476,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00476 | 钢丝绳 | 吊装索具/吊带索具/钢丝绳链条 | 直径: 16mm | 米
16吨吊钩厚保险卡,16吨吊钩厚保险卡,1,REVIEW-MAT-00353,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00353 | 吊钩保险卡 | 吊装索具/吊装连接件/卸扣吊钩 | 载荷: 16吨；特征: 加厚 | 个
16尼龙绳,16尼龙绳,1,REVIEW-MAT-01424,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01424 | 尼龙绳 | 吊装索具/吊带索具/钢丝绳链条 | 规格: 16；材质: 尼龙 | 米
16螺母,16螺母,2,REVIEW-MAT-00503；REVIEW-MAT-00893,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00503 | 螺母 | 五金备件/其他/紧固件 | 规格: 16 | 个 || REVIEW-MAT-00893 | 螺母 | 紧固件/螺纹紧固件/螺母垫圈 | 规格: M16 | 个
17TU型国标卸扣,17tu型国标卸扣,1,REVIEW-MAT-01361,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01361 | U型卸扣 | 吊装索具/吊装连接件/卸扣吊钩 | 额定载荷: 17T；型式: U型；执行标准: 国标 | 个
17套筒,17套筒,1,REVIEW-MAT-01387,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01387 | 套筒 | 工具器具/其他/套筒 | 规格: 17 | 个
18*1.5黄油嘴,18*1.5黄油嘴,1,REVIEW-MAT-01041,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01041 | 黄油嘴 | 润滑系统/润滑设备配件/润滑泵管路 | 螺纹: M18*1.5 | 个
18*200加长套筒,18*200加长套筒,1,REVIEW-MAT-00504,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00504 | 加长套筒 | 工具器具/其他/手动工具 | 规格: 18*200；特征: 加长 | 个
"18\""管钳","18\""管钳",1,REVIEW-MAT-01313,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01313 | 管钳 | 工具器具/手动工具/通用手动工具 | 规格: 18寸 | 支
18尼龙绳,18尼龙绳,2,REVIEW-MAT-00397；REVIEW-MAT-01033,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00397 | 尼龙绳 | 吊装索具/吊带索具/钢丝绳链条 | 直径: 18mm；材质: 尼龙 | 米 || REVIEW-MAT-01033 | 尼龙绳 | 吊装索具/吊带索具/钢丝绳链条 | 规格/直径: 18；材质: 尼龙 | 米
18尼龙绳子,18尼龙绳子,1,REVIEW-MAT-01033,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01033 | 尼龙绳 | 吊装索具/吊带索具/钢丝绳链条 | 规格/直径: 18；材质: 尼龙 | 米
19内六角扳手,19内六角扳手,1,REVIEW-MAT-00190,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00190 | 内六角扳手 | 工具器具/其他/手动工具 | 规格: 19 | 支
19号扳手,19号扳手,1,REVIEW-MAT-00873,REVIEW-MAT-00873,false,唯一可导入候选。,REVIEW-MAT-00873 | 开口/梅花扳手 | 工具器具/手动工具/通用手动工具 | 规格: 19号 | 支
1mm黑扎丝,1mm黑扎丝,1,REVIEW-MAT-00533,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00533 | 黑扎丝 | 五金备件/其他/金属丝材 | 直径: 1mm；颜色: 黑色 | 米
1T*1.5m吊带,1t*1.5m吊带,1,REVIEW-MAT-01112,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01112 | 扁平吊装带 | 吊装索具/吊带索具/吊带 | 额定载荷: 1T；长度: 1.5m | 个
1T紧线器,1t紧线器,1,REVIEW-MAT-00020,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00020 | 紧线器 | 工具器具/其他/电力工具 | 额定载荷: 1T | 套
1位开关带底座,1位开关带底座,1,REVIEW-MAT-00382,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00382 | 一位开关 | 电气与自动化/低压电器/开关按钮 | 位数: 1位；含底座: 是 | 套
1吨卷扬机,1吨卷扬机,1,REVIEW-MAT-00475,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00475 | 卷扬机 | 吊装索具/其他/起重设备 | 载荷: 1吨 | 台
