draft_sku_id	draft_item_code	code_prefix	release_status	放行等级	标准名称	必填规格	辅助规格	标准分组	标准单位	别名/土名	candidate_count	source_candidate_rows	source_file_rows	grade_counts	matched_category	import_decision	missing_specs	整理依据	dedupe_key
SKU-DRAFT-000092	ELEC-000032	ELEC	ready	A	铜鼻子	规格：200A；材质：铜		电气材料/接线端子	个	200A铜鼻子	1	93	94	A:1	电气材料	import_ready			铜鼻子|材质:铜|规格:200a|电气材料/接线端子|个
SKU-DRAFT-000093	ADMIN-000005	ADMIN	needs_missing_specs	C	垃圾袋	规格：大		清洁用品/垃圾袋	个	大垃圾袋	1	94	95	C:1	行政办公与清洁	do_not_import_missing_specs	尺寸；厚度	厚度、尺寸缺失，无法区分不同垃圾袋 SKU	垃圾袋|规格:大|清洁用品/垃圾袋|个
SKU-DRAFT-000094	SAFE-000002	SAFE	ready	A	防护眼镜	用途：打磨		劳保耗材/眼面防护	个	打磨眼镜	1	95	96	A:1	安防劳保	import_ready			防护眼镜|用途:打磨|劳保耗材/眼面防护|个
SKU-DRAFT-000095	PIPE-000017	PIPE	needs_confirmation	B	PPR三通	规格：25；类型：三通		工程材料/PPR管件	个	25PPR三通	1	96	97	B:1	管材管件	confirm_then_import	品牌	品牌缺失，需后续确认	ppr三通|类型:三通|规格:25|工程材料/ppr管件|个
SKU-DRAFT-000096	PIPE-000018	PIPE	ready	A	PPR内牙弯头	规格：PPR25*4分；连接：内牙；类型：弯头		工程材料/PPR管件	个	PPR25*4内牙弯头	1	97	98	A:1	管材管件	import_ready			ppr内牙弯头|类型:弯头|规格:ppr25x4分|连接:内牙|工程材料/ppr管件|个
SKU-DRAFT-000097	METAL-000003	METAL	needs_confirmation	B	镀锌角铁	材质/表面：镀锌；规格：4*4*0.5		金属材料/型材	米	4*4*0.5镀锌角铁	1	98	99	B:1	金属材料	confirm_then_import	材质	规格单位需确认，原始规格未说明 cm/mm	镀锌角铁|材质/表面:镀锌|规格:4x4x0.5|金属材料/型材|米
SKU-DRAFT-000098	TOOL-000010	TOOL	ready	A	羊毛刷	规格：4寸		工具器具/涂装工具	个	4寸羊毛刷	1	99	100	A:1	工具器具	import_ready			羊毛刷|规格:4寸|工具器具/涂装工具|个
SKU-DRAFT-000099	PIPE-000019	PIPE	needs_missing_specs	C	排水三通	品牌：公元；规格：75；类型：三通		工程材料/排水管件	个	公元75三通；三通	1	100	101	C:1	管材管件	do_not_import_missing_specs	材质	材质需按同批胶管确认，缺失时无法区分管件 SKU	排水三通|品牌:公元|类型:三通|规格:75|工程材料/排水管件|个
SKU-DRAFT-000100	PIPE-000020	PIPE	needs_confirmation	B	排水异径补心	品牌：公元；规格：75*50；类型：补心/异径		工程材料/排水管件	个	公元75*50补心	1	101	102	B:1	管材管件	confirm_then_import	材质；口径	材质需按同批胶管确认	排水异径补心|品牌:公元|类型:补心/异径|规格:75x50|工程材料/排水管件|个
SKU-DRAFT-000101	PIPE-000021	PIPE	needs_confirmation	B	排水弯头	品牌：公元；规格：75；类型：弯头		工程材料/排水管件	个	公元75弯头	1	102	103	B:1	管材管件	confirm_then_import	材质；口径	材质需按同批胶管确认	排水弯头|品牌:公元|类型:弯头|规格:75|工程材料/排水管件|个
SKU-DRAFT-000102	PIPE-000022	PIPE	needs_confirmation	B	排水三通	品牌：公元；规格：50；类型：三通		工程材料/排水管件	个	公元50三通	1	103	104	B:1	管材管件	confirm_then_import	材质；口径	材质需按同批胶管确认	排水三通|品牌:公元|类型:三通|规格:50|工程材料/排水管件|个
SKU-DRAFT-000103	PIPE-000023	PIPE	needs_confirmation	B	排水弯头	品牌：公元；规格：50；类型：弯头		工程材料/排水管件	个	公元50弯头	1	104	105	B:1	管材管件	confirm_then_import	材质；口径	材质需按同批胶管确认	排水弯头|品牌:公元|类型:弯头|规格:50|工程材料/排水管件|个
SKU-DRAFT-000104	PIPE-000024	PIPE	needs_confirmation	B	排水异径三通	品牌：公元；规格：75*50；类型：三通		工程材料/排水管件	个	公元75*50三通	1	105	106	B:1	管材管件	confirm_then_import	材质；口径	材质需按同批胶管确认	排水异径三通|品牌:公元|类型:三通|规格:75x50|工程材料/排水管件|个
SKU-DRAFT-000105	PIPE-000025	PIPE	needs_missing_specs	C	金属软管	材质：金属；长度：80公分		工程材料/水暖五金	个	80公分金属软管	1	106	107	C:1	管材管件	do_not_import_missing_specs	规格	接口规格缺失，无法区分接口 SKU	金属软管|材质:金属|长度:80公分|工程材料/水暖五金|个
SKU-DRAFT-000106	PIPE-000026	PIPE	needs_missing_specs	C	金属软管	材质：金属；长度：40公分		工程材料/水暖五金	个	40公分金属软管	1	107	108	C:1	管材管件	do_not_import_missing_specs	规格	接口规格缺失，无法区分接口 SKU	金属软管|材质:金属|长度:40公分|工程材料/水暖五金|个
SKU-DRAFT-000107	SPARE-000008	SPARE	ready	A	生料带	类型：密封带		工程材料/水暖辅材	个	生料带	1	108	109	A:1	设备备件与加工件	import_ready			生料带|类型:密封带|工程材料/水暖辅材|个
SKU-DRAFT-000108	PIPE-000027	PIPE	ready	A	PPR阀门	品牌：公元；规格：25；类型：阀门		工程材料/PPR管件	个	公元25PPR阀门	1	109	110	A:1	管材管件	import_ready			ppr阀门|品牌:公元|类型:阀门|规格:25|工程材料/ppr管件|个
SKU-DRAFT-000109	ADMIN-000006	ADMIN	needs_missing_specs	C	记号笔	类型：记号笔		办公低耗/文具	个	记号笔	1	110	111	C:1	行政办公与清洁	do_not_import_missing_specs	颜色	颜色缺失，无法区分颜色 SKU	记号笔|类型:记号笔|办公低耗/文具|个
SKU-DRAFT-000110	PIPE-000028	PIPE	needs_confirmation	B	PPR弯头	规格：25；类型：弯头		工程材料/PPR管件	个	25PPR弯头	1	111	112	B:1	管材管件	confirm_then_import	材质；口径	原始未提供品牌；需复核是否与同类 PPR 弯头合并	ppr弯头|类型:弯头|规格:25|工程材料/ppr管件|个
SKU-DRAFT-000111	TOOL-000011	TOOL	needs_confirmation	B	羊毛刷	规格：4寸		工具器具/涂装工具	支	4寸羊毛刷	1	112	113	B:1	工具器具	confirm_then_import	品牌；型号	与其他批次同物料单位待统一	羊毛刷|规格:4寸|工具器具/涂装工具|支
SKU-DRAFT-000112	TOOL-000012	TOOL	ready	A	冲击钻头	规格：6厘		工具器具/工具配件	支	6厘冲击钻头	1	113	114	A:1	工具器具	import_ready			冲击钻头|规格:6厘|工具器具/工具配件|支
SKU-DRAFT-000113	TOOL-000013	TOOL	ready	A	冲击钻头	规格：20厘		工具器具/工具配件	支	20厘冲击钻头	1	114	115	A:1	工具器具	import_ready			冲击钻头|规格:20厘|工具器具/工具配件|支
SKU-DRAFT-000114	TOOL-000014	TOOL	ready	A	美工刀	品牌：得力		工具器具/手动工具	支	得力美工刀	1	115	116	A:1	工具器具	import_ready			美工刀|品牌:得力|工具器具/手动工具|支
SKU-DRAFT-000115	TOOL-000015	TOOL	ready	A	玻璃刮	类型：玻璃刮		清洁用品/清洁工具	支	玻璃刮	1	116	117	A:1	工具器具	import_ready			玻璃刮|类型:玻璃刮|清洁用品/清洁工具|支
SKU-DRAFT-000116	FAST-000001	FAST	ready	A	膨胀螺丝	规格：14*120		五金备件/紧固件	支	14*120膨胀螺丝	1	117	118	A:1	紧固件	import_ready			膨胀螺丝|规格:14x120|五金备件/紧固件|支
SKU-DRAFT-000117	METAL-000004	METAL	ready	A	不锈钢洗脸盆	材质：不锈钢；规格：120*80；特征：加厚		工程材料/洁具	套	不锈钢120*80加厚洗脸盆	1	118	119	A:1	金属材料	import_ready			不锈钢洗脸盆|材质:不锈钢|特征:加厚|规格:120x80|工程材料/洁具|套
SKU-DRAFT-000118	ELEC-000033	ELEC	needs_missing_specs	C	插头	品牌：德力西；电流：16A		电气材料/插头插座	个	德力西16A插头	1	119	120	C:1	电气材料	do_not_import_missing_specs	型号；电压；安装方式	极数/孔型缺失，无法区分插头 SKU	插头|品牌:德力西|电流:16a|电气材料/插头插座|个
SKU-DRAFT-000119	ELEC-000034	ELEC	needs_confirmation	B	BV电线	型号：BV；截面积：2.5平方		电气材料/电线电缆	米	BV2.5平方电线	1	120	121	B:1	电气材料	confirm_then_import	品牌	原始未提供品牌；需复核是否与同类 BV 电线合并	bv电线|型号:bv|截面积:2.5平方|电气材料/电线电缆|米
SKU-DRAFT-000120	PIPE-000029	PIPE	needs_confirmation	B	PPR给水管	规格：32；用途：给水		工程材料/PPR管件	米	32PPR给水管	1	121	122	B:1	管材管件	confirm_then_import	品牌	品牌缺失	ppr给水管|用途:给水|规格:32|工程材料/ppr管件|米
SKU-DRAFT-000121	PIPE-000030	PIPE	ready	A	铜止回阀	品牌：埃美柯；材质：铜；规格：32；类型：止回阀		工程材料/阀门	个	32埃美柯铜止回阀	1	122	123	A:1	管材管件	import_ready			铜止回阀|品牌:埃美柯|材质:铜|类型:止回阀|规格:32|工程材料/阀门|个
SKU-DRAFT-000122	MAT-000009	MAT	needs_missing_specs	C	蹲便器	类型：平面蹲厕		工程材料/洁具	个	平面蹲厕	1	123	124	C:1	通用物料	do_not_import_missing_specs	尺寸	尺寸/排水方式缺失，无法区分洁具 SKU	蹲便器|类型:平面蹲厕|工程材料/洁具|个
SKU-DRAFT-000123	MAT-000010	MAT	needs_missing_specs	C	冲水水箱	用途：冲水		工程材料/洁具配件	个	冲水水箱	1	124	125	C:1	通用物料	do_not_import_missing_specs	容量	容量/安装方式缺失，无法区分水箱 SKU	冲水水箱|用途:冲水|工程材料/洁具配件|个
SKU-DRAFT-000124	MAT-000011	MAT	needs_missing_specs	C	小便斗	类型：小便斗		工程材料/洁具	个	小便斗	1	125	126	C:1	通用物料	do_not_import_missing_specs	规格	规格/感应方式缺失，无法区分小便斗 SKU	小便斗|类型:小便斗|工程材料/洁具|个
SKU-DRAFT-000125	MAT-000012	MAT	needs_missing_specs	C	按压水龙头	类型：按压		工程材料/水暖五金	个	按压龙头	1	126	127	C:1	通用物料	do_not_import_missing_specs	规格；材质	材质/接口规格缺失，无法区分龙头 SKU	按压水龙头|类型:按压|工程材料/水暖五金|个
SKU-DRAFT-000126	TOOL-000016	TOOL	ready	A	玻璃胶枪	用途：打玻璃胶		工具器具/涂装工具	个	玻璃胶枪	1	127	128	A:1	工具器具	import_ready			玻璃胶枪|用途:打玻璃胶|工具器具/涂装工具|个
SKU-DRAFT-000127	SPARE-000009	SPARE	needs_missing_specs	C	钢圈	材质：钢；规格：100*108*5；加工：是		加工件/金属加工件	个	加工100*108*5钢圈	1	128	129	C:1	设备备件与加工件	do_not_import_missing_specs	型号；图号；适用设备；关键尺寸	加工件图纸/材质牌号缺失	钢圈|加工:是|材质:钢|规格:100x108x5|加工件/金属加工件|个
SKU-DRAFT-000128	ADMIN-000007	ADMIN	ready	A	重油污清洗剂	品牌：宝雅；用途：重油污		清洁用品/清洁剂	KG	宝雅重油污清洗剂	1	129	130	A:1	行政办公与清洁	import_ready			重油污清洗剂|品牌:宝雅|用途:重油污|清洁用品/清洁剂|kg
SKU-DRAFT-000129	METAL-000005	METAL	ready	A	不锈钢角阀	材质：不锈钢；规格：4分		工程材料/阀门	个	4分不锈钢角阀	1	130	131	A:1	金属材料	import_ready			不锈钢角阀|材质:不锈钢|规格:4分|工程材料/阀门|个
SKU-DRAFT-000130	PIPE-000031	PIPE	ready	A	不锈钢内接	材质：不锈钢；规格：4分；连接：内接		工程材料/水暖管件	个	4分不锈钢内接	1	131	132	A:1	管材管件	import_ready			不锈钢内接|材质:不锈钢|规格:4分|连接:内接|工程材料/水暖管件|个
SKU-DRAFT-000131	PIPE-000032	PIPE	ready	A	不锈钢外接	材质：不锈钢；规格：4分；连接：外接		工程材料/水暖管件	个	4分不锈钢外接	1	132	133	A:1	管材管件	import_ready			不锈钢外接|材质:不锈钢|规格:4分|连接:外接|工程材料/水暖管件|个
SKU-DRAFT-000132	PIPE-000033	PIPE	ready	A	不锈钢三通	材质：不锈钢；规格：4分；类型：三通		工程材料/水暖管件	个	4分不锈钢三通	1	133	134	A:1	管材管件	import_ready			不锈钢三通|材质:不锈钢|类型:三通|规格:4分|工程材料/水暖管件|个
SKU-DRAFT-000133	TOOL-000017	TOOL	ready	A	拖把	规格：大		清洁用品/清洁工具	个	大拖把	1	134	135	A:1	工具器具	import_ready			拖把|规格:大|清洁用品/清洁工具|个
SKU-DRAFT-000134	MAT-000013	MAT	needs_missing_specs	C	洗脸盆龙头	用途：洗脸盆		工程材料/水暖五金	个	洗脸盆龙头	1	135	136	C:1	通用物料	do_not_import_missing_specs	规格；材质	材质/接口规格缺失，无法区分龙头 SKU	洗脸盆龙头|用途:洗脸盆|工程材料/水暖五金|个
SKU-DRAFT-000135	METAL-000006	METAL	needs_missing_specs	C	不锈钢锁扣	材质：不锈钢		五金备件/门窗五金	个	不锈钢锁扣	1	136	137	C:1	金属材料	do_not_import_missing_specs	规格	规格缺失，无法区分锁扣 SKU	不锈钢锁扣|材质:不锈钢|五金备件/门窗五金|个
SKU-DRAFT-000136	WELD-000001	WELD	needs_missing_specs	C	耐磨焊丝	型号/牌号：998；特性：高强度耐磨		焊接耗材/焊丝	KG	998高强度耐磨焊丝	1	137	138	C:1	焊接焊割	do_not_import_missing_specs	直径	直径缺失，无法区分焊丝 SKU	耐磨焊丝|型号/牌号:998|特性:高强度耐磨|焊接耗材/焊丝|kg
SKU-DRAFT-000137	PIPE-000034	PIPE	ready	A	镀锌钢管	规格：DN25；标准：国标；表面：镀锌		金属材料/管材	米	DN25国标镀锌钢管	1	138	139	A:1	管材管件	import_ready			镀锌钢管|标准:国标|表面:镀锌|规格:dn25|金属材料/管材|米
SKU-DRAFT-000138	PIPE-000035	PIPE	needs_missing_specs	C	高压油管	规格：DN25*4；类型：高压油管		液压/高压管路	条	DN25*4高压油管	1	139	140	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	压力等级/接头形式缺失，无法区分高压油管 SKU	高压油管|类型:高压油管|规格:dn25x4|液压/高压管路|条
SKU-DRAFT-000139	PIPE-000036	PIPE	ready	A	铜止回阀	品牌：埃美柯；材质：铜；规格：25；类型：止回阀		工程材料/阀门	个	25埃美柯铜止回阀	1	140	141	A:1	管材管件	import_ready			铜止回阀|品牌:埃美柯|材质:铜|类型:止回阀|规格:25|工程材料/阀门|个
SKU-DRAFT-000140	MAT-000014	MAT	needs_missing_specs	C	泡沫填缝剂	类型：泡沫填缝剂		化工耗材/填缝剂	支	泡沫填缝剂	1	141	142	C:1	通用物料	do_not_import_missing_specs	容量	容量缺失，无法区分填缝剂 SKU	泡沫填缝剂|类型:泡沫填缝剂|化工耗材/填缝剂|支
SKU-DRAFT-000141	PIPE-000037	PIPE	ready	A	重型管卡	规格：135；类型：重型		工程材料/管道辅材	个	135重型管卡	1	142	143	A:1	管材管件	import_ready			重型管卡|类型:重型|规格:135|工程材料/管道辅材|个
SKU-DRAFT-000142	SPARE-000010	SPARE	needs_missing_specs	C	钢圈	材质：钢；规格：100*110*10；加工：是		加工件/金属加工件	个	加工100*110*10钢圈	1	143	144	C:1	设备备件与加工件	do_not_import_missing_specs	型号；图号；适用设备；关键尺寸	加工件图纸/材质牌号缺失	钢圈|加工:是|材质:钢|规格:100x110x10|加工件/金属加工件|个
SKU-DRAFT-000143	SPARE-000011	SPARE	needs_missing_specs	C	垫片	规格：110*100*5；加工：是		加工件/金属加工件	个	加工110*100*5垫片	1	144	145	C:1	设备备件与加工件	do_not_import_missing_specs	材质	加工件材质/图纸缺失	垫片|加工:是|规格:110x100x5|加工件/金属加工件|个
SKU-DRAFT-000144	METAL-000007	METAL	ready	A	角铁	规格：50*50*6；标准：国标		金属材料/型材	米	50*50*6国标角铁	1	145	146	A:1	金属材料	import_ready			角铁|标准:国标|规格:50x50x6|金属材料/型材|米
SKU-DRAFT-000145	MAT-000015	MAT	needs_confirmation	B	冷热水龙头	规格：4分；类型：冷热		工程材料/水暖五金	套	4分冷热龙头	1	146	147	B:1	通用物料	confirm_then_import	型号	与其他批次同类物料单位待统一	冷热水龙头|类型:冷热|规格:4分|工程材料/水暖五金|套
SKU-DRAFT-000146	PIPE-000038	PIPE	needs_confirmation	B	金属软管	规格：4分；长度：60		工程材料/水暖五金	根	4分*60金属软管	1	147	148	B:1	管材管件	confirm_then_import	材质；口径	长度 60 未注明单位，疑似 cm，需确认	金属软管|规格:4分|长度:60|工程材料/水暖五金|根
SKU-DRAFT-000147	METAL-000008	METAL	ready	A	不锈钢合页	材质：不锈钢；规格：6寸		五金备件/门窗五金	付	6寸不锈钢合页	1	148	149	A:1	金属材料	import_ready			不锈钢合页|材质:不锈钢|规格:6寸|五金备件/门窗五金|付
SKU-DRAFT-000148	METAL-000009	METAL	ready	A	不锈钢合页	材质：不锈钢；规格：5寸		五金备件/门窗五金	付	5寸不锈钢合页	1	149	150	A:1	金属材料	import_ready			不锈钢合页|材质:不锈钢|规格:5寸|五金备件/门窗五金|付
SKU-DRAFT-000149	CHEM-000003	CHEM	needs_missing_specs	C	502胶水	类型：502		化工耗材/胶粘剂	支	502胶水	1	150	151	C:1	化工油漆胶粘	do_not_import_missing_specs	容量	容量缺失，无法区分胶水 SKU	502胶水|类型:502|化工耗材/胶粘剂|支
SKU-DRAFT-000150	PIPE-000039	PIPE	ready	A	高压铜球阀	规格：DN20；压力：350kg；材质：铜；类型：球阀		工程材料/阀门	个	DN20*350kg高压铜球阀	1	151	152	A:1	管材管件	import_ready			高压铜球阀|压力:350kg|材质:铜|类型:球阀|规格:dn20|工程材料/阀门|个
SKU-DRAFT-000151	SAFE-000003	SAFE	ready	A	棉布	规格：大块		劳保耗材/擦拭材料	KG	大块棉布	1	152	153	A:1	安防劳保	import_ready			棉布|规格:大块|劳保耗材/擦拭材料|kg
SKU-DRAFT-000152	TOOL-000018	TOOL	ready	A	垃圾夹	类型：垃圾夹		清洁用品/清洁工具	个	垃圾夹	1	153	154	A:1	工具器具	import_ready			垃圾夹|类型:垃圾夹|清洁用品/清洁工具|个
