group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-0857	竹扫把	清洁工具/扫把；清洁用品/扫把；行政后勤/清洁用品	4	清洁办公后勤	清洁工具	no		high	竹扫把是清洁工具。
IMG-0858	竹梯	工具/登高工具	1	工具量具	手动工具	no		medium	竹梯为现场登高手动工具。
IMG-0859	等离子割嘴	焊接耗材/等离子切割配件	1	焊接切割	切割耗材	no		high	等离子割嘴为切割耗材。
IMG-0860	管卡	工程材料/管道紧固；管道紧固/管卡	5	紧固件与连接件	管卡	no		high	管卡用于管道固定，工程材料旧类目过宽。
IMG-0861	管型接线端子	电气/接线端子	2	电气电料	接线端子	no		high	管型端子属于接线端子。
IMG-0862	管夹	管夹/管路固定件	2	紧固件与连接件	管卡	no		high	管夹用于管路固定，按管卡类连接固定件处理。
IMG-0863	管片密封胶	化工耗材/胶粘剂	1	化工胶粘涂料	密封材料	no		high	管片密封胶用于接缝密封，旧胶粘剂偏宽。
IMG-0864	管片强力胶	化工耗材/胶粘剂	1	化工胶粘涂料	胶粘剂	no		high	强力胶用于管片粘接，归胶粘剂。
IMG-0865	管片螺丝	定制件/紧固件	1	定制加工件	金属加工件	no		medium	样例为加工管片螺丝，非标紧固金属加工件。
IMG-0866	管箍	管件/管箍	1	管材管件阀门	直接	no		medium	管箍用于管路直连套接，按直接类管件处理。
IMG-0867	管道增压泵	设备备件/泵	2	施工机具设备	泵类设备	no		high	管道增压泵为泵类整机，旧设备备件口径偏维修。
IMG-0868	管道泵	设备备件/泵	1	施工机具设备	泵类设备	no		high	管道泵为泵类设备整机。
IMG-0869	管钳	工具/手动工具	7	工具量具	手动工具	no		high	管钳为管道作业手动工具。
IMG-0870	紧线器	工具器具/电力工具	1	工具量具	电工工具	no		high	紧线器用于电力线路张紧，归电工工具。
IMG-0871	红花油	劳保/急救用品	1	劳保防护	急救用品	no		medium	红花油为现场急救药品，标准表无急救二级，新增二级。
IMG-0872	纱布	劳保耗材/急救用品	1	劳保防护	急救用品	no		medium	纱布为急救包扎用品，标准表无急救二级，新增二级。
IMG-0873	纸箱	包装材料/纸箱	1	包装覆盖周转	周转容器	no		medium	纸箱为包装容器，按周转容器类归入。
IMG-0874	线槽	电气材料/电气辅材	1	电气电料	电气辅材	no		high	线槽用于电线敷设保护。
IMG-0875	线盒	电气材料/电气辅材	1	电气电料	电气辅材	no		high	明装线盒为电气安装辅材。
IMG-0876	组合枪头	注浆设备/配件	1	设备备件	通用机械备件	no		medium	组合枪头为注浆设备配件，归设备备件而非整机。
IMG-0877	绝缘一字螺丝刀	工具/电工工具	1	工具量具	电工工具	no		high	绝缘螺丝刀为电工手动工具。
IMG-0878	绝缘十字螺丝刀	工具/电工工具	2	工具量具	电工工具	no		high	绝缘十字螺丝刀为电工手动工具。
IMG-0879	绝缘摇表	工具器具/检测仪器	1	工具量具	检测仪器	no		high	绝缘摇表用于绝缘检测。
IMG-0880	绝缘橡胶板	绝缘材料/橡胶板	1	电气电料	绝缘材料	no		high	绝缘橡胶板用于电气绝缘防护。
IMG-0881	绝缘电阻表	仪表/电气仪表	1	工具量具	检测仪器	no		high	绝缘电阻表用于绝缘测量，归检测仪器。
IMG-0882	绝缘胶带	电气材料/电工耗材	1	电气电料	绝缘材料	no		high	绝缘胶带属于电气绝缘材料。
IMG-0883	继电器套装	电气/继电器	1	电气电料	低压电器	no		high	继电器带底座为低压控制电器。
IMG-0884	编织袋	包装材料/编织袋；包装材料/袋类	6	包装覆盖周转	包装袋	no		high	编织袋属于包装袋。
IMG-0885	缠绕膜	包装材料/缠绕膜	1	包装覆盖周转	覆盖材料	no		high	缠绕膜用于包装覆盖。
IMG-0886	网线对接头	弱电安防/网络配件	1	弱电安防	网络材料	no		high	网线对接头为弱电网络连接材料。
IMG-0887	网线钳	工具器具/电工工具	1	工具量具	电工工具	no		high	网线钳为弱电压接电工工具。
IMG-0888	网线防水对接头	电气材料/弱电材料	1	弱电安防	网络材料	no		high	防水网线对接头属于弱电网络材料，旧电气材料偏宽。
IMG-0889	羊毛刷	工具器具/涂装工具；涂装工具/刷子	10	工具耗材	刷具	no		high	羊毛刷为涂装刷具耗材。
IMG-0890	羊毛漆刷	涂装工具/刷子	1	工具耗材	刷具	no		high	羊毛漆刷属于涂装刷具耗材。
IMG-0891	美工刀	工具/刀具；工具器具/手动工具	6	工具量具	手动工具	no		high	美工刀为手动切割工具。
IMG-0892	美工刀片	工具器具/手动工具配件；工具耗材/刀片	3	工具耗材	刀片	no		medium	美工刀片是消耗刀片，标准表无刀片二级，新增二级。
IMG-0893	美纹纸	化工耗材/胶粘带	1	包装覆盖周转	胶带	no		high	美纹纸为遮蔽胶带，旧化工耗材口径不准确。
IMG-0894	老虎钳	工具/手动工具；工具器具/手动工具	3	工具量具	手动工具	no		high	老虎钳为常用手动工具。
IMG-0895	耐磨水管	管材/水管	1	管材管件阀门	管材	no		high	耐磨水管属于管材。
IMG-0896	耐磨焊丝	焊接耗材/焊丝	1	焊接切割	焊接耗材	no		high	耐磨焊丝为焊接耗材。
IMG-0897	耦合剂	检测耗材/耦合剂	1	化工胶粘涂料	检测耗材	no		low	耦合剂为检测用化学介质，标准表无检测耗材二级，新增二级。
IMG-0898	聚氨酯堵漏主剂	化工原料/堵漏材料	1	化工胶粘涂料	密封材料	no		medium	聚氨酯堵漏主剂用于堵漏密封，归化工密封材料。
IMG-0899	聚氨酯堵漏剂	化工原料/堵漏材料；化工耗材/堵漏剂；化工耗材/堵漏材料	4	化工胶粘涂料	密封材料	no		high	聚氨酯堵漏剂用于防水堵漏密封，化工耗材旧口径不保留。
IMG-0900	聚氨酯堵漏副剂	化工原料/堵漏材料	1	化工胶粘涂料	密封材料	no		medium	聚氨酯堵漏副剂为堵漏密封配套材料。
IMG-0901	聚氨酯密封胶	化工耗材/密封胶	2	化工胶粘涂料	密封材料	no		high	聚氨酯密封胶属于密封材料。
IMG-0902	聚氨酯枪头	注浆设备/配件	1	设备备件	通用机械备件	no		medium	聚氨酯注浆枪头是注浆设备配件。
IMG-0903	聚氨酯泡沫填缝剂	化工辅料/密封填缝材料	1	化工胶粘涂料	密封材料	no		high	泡沫填缝剂用于填缝密封。
IMG-0904	背胶草皮	行政后勤/绿化用品	1	建筑材料	装饰材料	no		medium	背胶草皮为铺装装饰材料，旧行政后勤口径偏用途。
IMG-0905	胶垫	密封材料/胶垫	1	化工胶粘涂料	密封材料	no		high	胶垫用于密封垫片。
IMG-0906	胶带切割器	包装材料/包装工具	1	工具量具	手动工具	no		medium	胶带切割器是手动包装操作工具。
IMG-0907	胶手套	劳保耗材/手套	1	劳保防护	手套	no		high	胶手套为手部防护用品。
IMG-0908	胶接头	管件/软管接头	1	管材管件阀门	直接	no		medium	胶接头为管路软接连接件，按直接类管件处理。
IMG-0909	胶枪	工具/手动工具；工具/施胶工具	2	工具量具	手动工具	no		high	胶枪为手动施胶工具。
IMG-0910	胶水	化工耗材/胶粘剂	1	化工胶粘涂料	胶粘剂	no		high	胶水属于胶粘剂。
IMG-0911	胶管总成	液压/高压管路	33	液压气动	高压管路	no		high	样例均为带规格长度的高压胶管总成。
IMG-0912	胶管接头	液压/高压管路	1	液压气动	液压接头	no		high	胶管接头用于高压液压管路连接。
IMG-0913	胶粘剂	化工耗材/胶粘剂	1	化工胶粘涂料	胶粘剂	no		high	胶粘剂本体归化工胶粘剂。
IMG-0914	胶钳	工具/手动工具	1	工具量具	手动工具	no		medium	胶钳按钳类手动工具处理。
IMG-0915	脚手架钢管	建筑周转材料/脚手架	1	金属材料	钢管	no		high	架子管本质为脚手架用钢管，旧周转材料不是标准分类。
IMG-0916	脱漆剂	化工耗材/清洗剂；化工耗材/脱漆剂	2	化工胶粘涂料	清洗剂	no		high	脱漆剂用于漆膜清除，按化工清洗剂处理。
IMG-0917	膨胀止水条	建材/防水材料	1	建筑材料	防水材料	no		high	膨胀止水条属于防水止水材料。
IMG-0918	膨胀螺丝	五金备件/紧固件；紧固件/膨胀件；紧固件/膨胀螺丝	24	紧固件与连接件	膨胀锚栓	no		high	样例均为膨胀螺丝，五金备件旧口径过宽。
IMG-0919	膨胀钩	五金备件/紧固件；紧固件/膨胀件	2	紧固件与连接件	膨胀锚栓	no		high	膨胀钩属于膨胀锚固件。
IMG-0920	自动自吸泵	设备备件/泵	1	施工机具设备	泵类设备	no		high	自动自吸泵为泵类设备整机。
IMG-0921	自喷漆	化工耗材/涂料；油漆涂料/自喷漆	19	化工胶粘涂料	涂料	no		high	自喷漆为涂料类化工材料。
IMG-0922	自封袋	包装材料/自封袋	1	包装覆盖周转	包装袋	no		high	自封袋属于包装袋。
IMG-0923	自攻螺丝	紧固件/自攻螺丝	3	紧固件与连接件	螺丝	no		high	自攻螺丝属于螺丝类紧固件。
IMG-0924	自紧钻夹头	电动工具/电钻配件	1	电动气动工具	工具附件	no		high	自紧钻夹头为电钻工具附件。
IMG-0925	自锁气管接头公头	气动元件/气管接头	1	液压气动	气动接头	no		high	气管接头公头属于气动接头。
IMG-0926	自锁气管接头螺母	气动元件/气管接头	1	液压气动	气动接头	no		high	气管接头螺母属于气动接头配件。
IMG-0927	航空插头插座套装	电气/插头插座	1	电气电料	插头插座	no		high	航空插头插座套装属于插头插座。
IMG-0928	花兰螺丝	紧固件/拉紧件	1	吊装索具	牵引捆绑	no		medium	花兰螺丝用于拉紧调节，按索具牵引捆绑件处理。
IMG-0929	花篮螺丝	吊装索具/拉紧器	2	吊装索具	牵引捆绑	no		high	花篮螺丝是吊装牵引用拉紧器。
IMG-0930	花篮螺栓	吊装索具/紧固调节	2	吊装索具	牵引捆绑	no		high	花篮螺栓用于索具拉紧调节。
IMG-0931	花纹钢板	原材料/钢板；钢材/板材；钢材/钢板	6	金属材料	钢板	no		high	花纹钢板属于钢板原材。
IMG-0932	草帽	劳保耗材/防晒用品	1	劳保防护	头部防护	no		medium	草帽用于现场头部防晒防护，旧劳保耗材口径不保留。
IMG-0933	草皮	行政后勤/绿化用品	1	建筑材料	装饰材料	no		medium	草皮用于铺装绿化装饰，旧行政后勤偏用途。
IMG-0934	药芯焊丝	焊割耗材/焊材；焊接材料/焊丝	2	焊接切割	焊接耗材	no		high	药芯焊丝为焊接耗材。
IMG-0935	蒸饭柜	设备/厨房设备	1	清洁办公后勤	生活用品	no		medium	蒸饭柜为食堂后勤生活设备。
IMG-0936	蓄电池	电气材料/电池	1	电气电料	电气辅材	no		high	蓄电池为电气供电储能辅材。
IMG-0937	蚕丝被	行政后勤/生活用品	2	清洁办公后勤	生活用品	no		high	蚕丝被为生活后勤用品。
IMG-0938	蛇皮袋	包装材料/编织袋	1	包装覆盖周转	包装袋	no		high	蛇皮袋即编织包装袋。
IMG-0939	蝴蝶扣	吊装索具/连接件	1	吊装索具	卸扣	no		medium	蝴蝶扣为吊装链具连接扣，按卸扣连接件处理。
IMG-0940	蝴蝶扣子母环	吊装索具/链条配件	1	吊装索具	卸扣	no		medium	蝴蝶扣子母环为吊装链条连接配件。
IMG-0941	蝶阀	工程材料/阀门	1	管材管件阀门	阀门	no		high	蝶阀属于阀门，工程材料旧类目过宽。
IMG-0942	螺丝	五金备件/紧固件；紧固件/螺丝	23	紧固件与连接件	螺丝	no		high	样例均为各规格螺丝，五金备件旧口径过宽。
IMG-0943	螺丝取出器	工具/拆卸工具	1	工具量具	手动工具	no		high	螺丝取出器为拆卸手动工具。
IMG-0944	螺丝套件	紧固件/螺丝套件	9	紧固件与连接件	螺丝	no		high	螺丝带平垫弹垫仍属螺丝紧固件。
IMG-0945	螺丝杆	紧固件/螺杆	1	紧固件与连接件	螺杆	no		high	螺丝杆按螺杆类紧固件处理。
IMG-0946	螺丝组件	紧固件/螺丝	13	紧固件与连接件	螺丝	no		high	成套螺丝组件仍属螺丝类紧固件。
IMG-0947	螺杆	紧固件/螺杆	5	紧固件与连接件	螺杆	no		high	样例均为各规格螺杆。
IMG-0948	螺杆泵水封	备品备件/密封件	1	设备备件	泵类备件	no		high	螺杆泵水封为泵类维修密封备件。
IMG-0949	螺杆泵电机套装	设备备件/泵	1	施工机具设备	泵类设备	no		medium	螺杆泵加电机为泵类设备套装，旧设备备件偏维修。
IMG-0950	螺母	五金备件/紧固件；紧固件/螺母	13	紧固件与连接件	螺母	no		high	样例均为各规格螺母。
IMG-0951	螺纹接头	液压/高压管路	1	液压气动	液压接头	no		high	螺纹接头用于高压液压管路连接。
IMG-0952	螺纹灯座	电气/照明配件	1	电气电料	照明灯具	no		high	螺纹灯座为照明灯具配件。
IMG-0953	螺纹规	工具/测量工具	1	工具量具	测量工具	no		high	螺纹规用于螺纹测量。
IMG-0954	螺纹钢	钢材/螺纹钢	1	金属材料	钢筋	no		high	螺纹钢按钢筋类金属材料归类。
IMG-0955	螺纹钢筋	钢材/钢筋	1	金属材料	钢筋	no		high	螺纹钢筋属于钢筋。
IMG-0956	螺纹钢筋加工件	定制件/钢筋加工件	2	定制加工件	钢筋加工件	no		high	样例为加工指定长度螺纹钢筋。
IMG-0957	螺纹锁固胶	胶粘剂/螺纹锁固胶	2	化工胶粘涂料	胶粘剂	no		high	螺纹锁固胶属于胶粘剂。
IMG-0958	被子	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	被子为生活后勤用品。
IMG-0959	角码	五金建材/连接件	1	紧固件与连接件	连接件	no		medium	角码为L形连接固定件，标准表无连接件二级，新增二级。
IMG-0960	角磨机	电动工具/角磨机	1	电动气动工具	电动工具	no		high	角磨机为电动工具整机。
IMG-0961	角钢	原材料/型钢；钢材/型材；钢材/型钢	6	金属材料	型钢	no		high	角钢/角铁属于型钢。
IMG-0962	角钢加工件	定制件/金属加工件	1	定制加工件	金属加工件	no		high	加工角钢为非标金属加工件。
IMG-0963	角铁	金属材料/型材	1	金属材料	型钢	no		high	角铁即角钢型材。
IMG-0964	警示反光胶带	安全标识/反光材料	1	安全消防	警示标识	no		high	警示反光胶带用于现场警示标识。
IMG-0965	警示反光踢脚板	安全标识/反光材料	1	安全消防	警示标识	no		high	反光踢脚板用于现场警示防护。
IMG-0966	警示牌	安全设施/警示用品	1	安全消防	警示标识	no		high	警示牌属于安全警示标识。
IMG-0967	记号笔	办公/标识耗材；办公低耗/文具；办公用品/书写工具；办公耗材/书写用品	9	清洁办公后勤	办公用品	no		high	记号笔为办公书写用品，耗材低耗不作分类。
IMG-0968	设备按钮标识贴	标签耗材/设备标识	1	定制加工件	标识铭牌	no		medium	设备按钮标识贴用于设备标识，按标识铭牌类处理。
IMG-0969	设备维修保养记录本	办公用品/记录本	1	清洁办公后勤	办公用品	no		high	维修保养记录本属于办公记录用品。
IMG-0970	调和油漆	化工耗材/涂料	2	化工胶粘涂料	涂料	no		high	调和油漆属于涂料。
IMG-0971	调和漆	化工耗材/涂料	6	化工胶粘涂料	涂料	no		high	调和漆属于涂料。
IMG-0972	调速电位器	电气/按钮指示元件	1	电气电料	低压电器	no		high	调速电位器为低压控制元件。
IMG-0973	货号牌	定制件/标识铭牌	1	定制加工件	标识铭牌	no		high	订制货号牌属于定制标识铭牌。
IMG-0974	起重滑轮钩	吊装索具/滑轮钩	1	吊装索具	吊钩	no		high	起重滑轮钩属于吊装吊钩类索具。
IMG-0975	起重链条调节器	吊装索具/链条配件	1	吊装索具	牵引捆绑	no		high	链条调节器用于起重链条拉紧调节。
IMG-0976	超高压接头	液压/超高压管路	2	液压气动	液压接头	no		high	超高压接头属于液压管路接头。
IMG-0977	超高压液压接头	液压/超高压管路	1	液压气动	液压接头	no		high	名称明确为超高压液压接头。
IMG-0978	路由器	电气材料/网络设备	1	弱电安防	网络材料	no		high	路由器属于弱电网络设备，旧电气材料偏宽。
IMG-0979	路锥	安全设施/交通标识	2	安全消防	警示标识	no		high	路锥用于现场交通安全警示。
IMG-0980	蹲便器	工程材料/洁具	1	管材管件阀门	水暖五金	no		medium	蹲便器属水暖洁具，工程材料旧类目过宽。
IMG-0981	转向轮	五金备件/脚轮	1	设备备件	通用机械备件	no		medium	转向脚轮常作设备或小车更换件，旧五金口径过宽。
IMG-0982	转换宝塔接头	液压/高压管路	1	液压气动	液压接头	no		high	转换宝塔接头用于高压胶管管路连接。
IMG-0983	转换开关	电气/按钮指示元件	1	电气电料	开关按钮	no		high	转换开关属于开关按钮类电气元件。
IMG-0984	软玻璃门帘	行政后勤/门帘	1	清洁办公后勤	生活用品	no		medium	软玻璃门帘为后勤门帘用品。
IMG-0985	软胶枪	工具/手动工具	1	工具量具	手动工具	no		high	软胶枪为手动施胶工具。
IMG-0986	轴向压力表	仪表/压力仪表	1	工具量具	检测仪器	no		medium	压力表用于压力检测，标准无仪表一级，归检测仪器。
IMG-0987	轴套	定制件/机械加工件	1	定制加工件	金属加工件	no		high	加工轴套为非标金属机械加工件。
IMG-0988	轴承	备品备件/轴承	2	设备备件	通用机械备件	no		high	轴承属于通用设备备件。
IMG-0989	轴承钢钢套	定制件/金属加工件	1	定制加工件	金属加工件	no		high	定做轴承钢钢套为非标金属加工件。
IMG-0990	边角刷伸缩杆	涂装工具/刷子配件	1	工具耗材	刷具	no		medium	边角刷伸缩杆为刷具配套件，按刷具类处理。
IMG-0991	连体工作服	劳保耗材/防护服	1	劳保防护	身体防护	no		high	连体工作服为身体防护用品。
IMG-0992	透明收纳箱	行政后勤/收纳用品	1	包装覆盖周转	周转容器	no		medium	透明收纳箱本质为周转收纳容器。
IMG-0993	透明胶带	包装材料/胶带；胶带/办公工业胶带	3	包装覆盖周转	胶带	no		high	透明胶带属于包装胶带。
IMG-0994	透明软管	管材/软管	1	管材管件阀门	管材	no		high	透明软管属于管材。
IMG-0995	透明钢丝软管	管材/软管	1	管材管件阀门	管材	no		high	钢丝增强透明软管属管材，旧软管口径可归标准管材。
IMG-0996	通丝螺杆	建筑施工耗材/紧固件	1	紧固件与连接件	螺杆	no		high	通丝全螺纹杆是标准紧固连接件，旧建筑施工耗材过粗。
IMG-0997	速凝型堵漏剂	建材/堵漏材料	1	化工胶粘涂料	密封材料	no		high	堵漏剂靠化学材料快速封堵，旧建材分类过粗。
IMG-0998	遮阳伞	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	遮阳伞为现场后勤生活用品。
IMG-0999	遮阳网	安全设施/防护网	1	建筑材料	覆盖防护材料	no		high	遮阳网用于覆盖遮阳防护，不是人员安全防护网。
IMG-1000	配电箱壳体	电气/配电箱壳体	1	电气电料	电气辅材	no		high	配电箱壳体是电气箱柜辅材。
IMG-1001	重型六联管夹	管夹/管路固定件	1	紧固件与连接件	管卡	no		high	六联管夹用于管路固定，归管卡类连接件。
IMG-1002	重型平口钳	工具/夹持工具	1	工具量具	手动工具	no		high	平口钳为夹持类手动工具。
IMG-1003	重型梅花敲击扳手	工具/手动工具	3	工具量具	手动工具	no		high	梅花敲击扳手为手动工具，规格差异不拆类。
IMG-1004	重型矿井卡箍	管夹/卡箍	1	紧固件与连接件	管卡	no		high	卡箍用于管路夹紧固定，归管卡。
IMG-1005	重型管卡	工程材料/管道辅材	1	紧固件与连接件	管卡	no		high	管卡是管路固定连接件，旧工程材料过泛。
IMG-1006	重型管夹	管夹/管路固定件	1	紧固件与连接件	管卡	no		high	管夹用于固定管路，归管卡。
IMG-1007	重型管夹加工件	定制件/管夹卡箍	1	定制加工件	金属加工件	no		high	明确为加工管夹，按非标金属加工件处理。
IMG-1008	重型高压接头	液压/高压管路	1	液压气动	液压接头	no		high	高压接头用于液压高压管路连接。
IMG-1009	重油污清洗剂	化工耗材/清洗剂；清洁用品/清洁剂	3	化工胶粘涂料	清洗剂	no		high	重油污清洗剂是化学清洗剂，旧清洁用品口径不稳定。
IMG-1010	量杯	工具耗材/计量工具	2	工具量具	测量工具	no		high	量杯用于容量计量，归测量工具而非工具耗材。
IMG-1011	金刚磨片	工具器具/磨切耗材	1	工具耗材	磨具	no		high	磨片是打磨消耗件，归工具耗材磨具。
IMG-1012	金属测绳	工具/测量工具；工具器具/测量工具	2	工具量具	测量工具	no		high	测绳用于长度测量。
IMG-1013	金属漆	油漆涂料/金属漆	1	化工胶粘涂料	涂料	no		high	金属漆为涂料类化工材料。
IMG-1014	金属电缆防水接头	电气/电缆接头	1	电气电料	电气辅材	no		high	电缆防水接头是电缆进出线辅材。
IMG-1015	金属软管	工程材料/水暖五金	3	管材管件阀门	水暖五金	no		high	样例为4分及定长金属软管，属水暖连接软管。
IMG-1016	钉锤	工具/手动工具	1	工具量具	手动工具	no		high	钉锤是敲击类手动工具。
IMG-1017	钢丝刷	工具/清理工具；工具器具/打磨工具；工具器具/清洁工具；涂装工具/刷子	4	工具耗材	刷具	no		high	钢丝刷用于清理打磨，属刷具类工具耗材。
IMG-1018	钢丝增强管	工程材料/软管	1	管材管件阀门	管材	no		high	钢丝增强软管本质为管材，旧工程材料过泛。
IMG-1019	钢丝球	劳保耗材/清洁用品；清洁耗材/清洁工具	2	清洁办公后勤	清洁耗材	no		high	钢丝球用于清洁去污，旧劳保耗材不准确。
IMG-1020	钢丝绳	吊装索具/钢丝绳；定制件/吊装索具	8	吊装索具	钢丝绳	no		high	样例均为吊装用钢丝绳或扣压长度，定制只影响规格。
IMG-1021	钢丝绳专用剂	化工耗材/润滑防护剂	1	化工胶粘涂料	润滑剂	no		medium	钢丝绳专用剂通常为润滑防护材料，需按具体型号确认。
IMG-1022	钢丝绳卡扣	吊装索具/钢丝绳配件	1	吊装索具	钢丝绳	no		high	钢丝绳卡扣是钢丝绳配件，归吊装索具。
IMG-1023	钢丝绳夹	吊装索具/钢丝绳夹	1	吊装索具	钢丝绳	no		high	钢丝绳夹用于固定钢丝绳端头。
IMG-1024	钢丝绳夹头	吊装索具/钢丝绳配件	1	吊装索具	钢丝绳	no		high	夹头是钢丝绳端部固定配件。
IMG-1025	钢丝绳润滑脂	油品/润滑脂	1	化工胶粘涂料	润滑剂	no		high	润滑脂属化工润滑材料。
IMG-1026	钢丝绳铝扣	吊装索具/钢丝绳配件	1	吊装索具	钢丝绳	no		high	铝扣用于钢丝绳扣压成套。
IMG-1027	钢丝轮	磨具磨料/钢丝轮	1	工具耗材	磨具	no		high	钢丝轮为打磨消耗件。
IMG-1028	钢丝软管	液压/高压管路；管材/软管	3	管材管件阀门	管材	yes	按介质/压力/旧分组拆分	medium	同名可能混普通钢丝增强软管和液压高压管路，需按用途拆分确认。
IMG-1029	钢丝钳	工具/手动工具；手动工具/钳类	2	工具量具	手动工具	no		high	钢丝钳即老虎钳，为手动工具。
IMG-1030	钢制铭牌	定制件/标识铭牌	1	定制加工件	标识铭牌	no		high	定制钢制铭牌归标识铭牌加工件。
IMG-1031	钢刷	涂装工具/刷子	2	工具耗材	刷具	no		high	钢刷为清理打磨刷具。
IMG-1032	钢卷尺	工具/测量工具	5	工具量具	测量工具	no		high	卷尺用于长度测量。
IMG-1033	钢圈	加工件/金属加工件	2	定制加工件	金属加工件	no		high	样例明确为加工钢圈，归金属加工件。
IMG-1034	钢板加工件	定制件/金属加工件	1	定制加工件	金属加工件	no		high	加工钢板按非标金属加工件处理。
IMG-1035	钢板起重钳	吊装索具/钢板夹	2	吊装索具	吊具	no		high	新建二级吊具；钢板起重钳是起重夹具，不是普通工具。
IMG-1036	钢板镂空字体	定制件/标识模板	1	定制加工件	标识铭牌	no		high	定制钢板镂空字模用于标识喷涂，归标识铭牌类加工件。
IMG-1037	钢格板	定制件/金属加工件	1	定制加工件	金属加工件	no		high	定做钢格板按金属加工件处理。
IMG-1038	钢焊接件	定制件/金属加工件	1	定制加工件	金属加工件	no		high	定做焊接件是非标金属加工件。
IMG-1039	钢直尺	工具/测量工具	1	工具量具	测量工具	no		high	钢直尺用于尺寸测量。
IMG-1040	钢筋加工件	定制件/钢筋加工件	3	定制加工件	钢筋加工件	no		high	加工钢筋按钢筋加工件处理。
IMG-1041	钢筋扎丝	五金备件/金属丝材	1	金属材料	金属丝材	no		high	新建二级金属丝材；扎丝是金属线材，旧五金备件过泛。
IMG-1042	钢筋接驳器	建筑材料/钢筋连接件	1	紧固件与连接件	钢筋连接件	no		high	新建二级钢筋连接件；接驳器本质为钢筋机械连接件。
IMG-1043	钢筋方形箍	定制件/钢筋加工件	1	定制加工件	钢筋加工件	no		high	方形箍为加工成型钢筋件。
IMG-1044	钢管	原材料/钢管	1	金属材料	钢管	no		high	钢管为金属原材料管材。
IMG-1045	钢管抱箍	定制件/管路接头	2	定制加工件	金属加工件	no		high	样例为加工钢管抱箍，按非标金属加工件处理。
IMG-1046	钢箱	定制件/金属加工件	1	定制加工件	金属加工件	no		high	加工定做钢箱为金属加工件。
IMG-1047	钢钉	紧固件/钉	1	紧固件与连接件	钉	no		high	新建二级钉；钢钉是钉类紧固件。
IMG-1048	钢钉线卡	电气材料/电气辅材	1	电气电料	电气辅材	no		high	钢钉线卡用于电线固定，归电气辅材。
IMG-1049	钢销	紧固件/销	1	紧固件与连接件	销	no		high	新建二级销；钢销为定位连接件。
IMG-1050	钨钢钻头	工具器具/工具配件	4	工具耗材	钻头	no		high	钻头是工具消耗品，材质只影响规格。
IMG-1051	钳形万用表	仪表/电气仪表	1	工具量具	检测仪器	no		high	钳形万用表用于电气检测。
IMG-1052	钳形电流表	仪表/电气仪表	1	工具量具	检测仪器	no		high	钳形电流表为电气测量检测仪器。
IMG-1053	钳形表	工具/电工仪表	1	工具量具	检测仪器	no		high	钳形表用于电流检测，归检测仪器。
IMG-1054	钻头	工具/钻头；工具器具/工具配件；工具耗材/钻头	28	工具耗材	钻头	no		high	样例均为钻头类耗材，规格材质不拆物料族。
IMG-1055	钻尾螺丝	紧固件/钻尾螺丝	2	紧固件与连接件	螺丝	no		high	钻尾螺丝是螺丝类紧固件。
IMG-1056	铁丝	五金备件/金属丝材；五金耗材/金属丝；金属材料/铁丝	8	金属材料	金属丝材	no		high	新建二级金属丝材；铁丝是金属线材，旧五金耗材不宜保留。
IMG-1057	铁合页	五金建材/门窗五金	1	清洁办公后勤	门窗五金	no		high	合页属于门窗五金。
IMG-1058	铁圈卡扣	定制件/管路接头	1	定制加工件	管路接头	no		high	加工铁圈卡扣用于管路连接，归定制管路接头。
IMG-1059	铁扎丝	建筑材料/绑扎材料	1	金属材料	金属丝材	no		high	新建二级金属丝材；扎丝本质为铁丝线材，旧建筑材料过粗。
IMG-1060	铁钉	五金备件/紧固件	2	紧固件与连接件	钉	no		high	新建二级钉；铁钉为钉类紧固件，旧五金备件过泛。
IMG-1061	铁锤	工具/手动工具	1	工具量具	手动工具	no		high	铁锤为敲击类手动工具。
IMG-1062	铁锹	工具/手动工具	1	工具量具	手动工具	no		high	铁锹为土方清理手动工具。
IMG-1063	铁锹柄	工具器具/工具配件；工具备件/手动工具配件	3	工具量具	工具配件	no		high	新建二级工具配件；铁锹柄是手动工具配件。
IMG-1064	铅笔	办公用品/书写工具	1	清洁办公后勤	办公用品	no		high	铅笔为办公书写用品。
IMG-1065	铜内丝管接	管件/铜管件	1	管材管件阀门	直接	no		high	内丝管接为铜制直通连接管件。
IMG-1066	铜头铝合金夹	液压/高压管路	2	液压气动	液压接头	no		medium	铜头铝合金夹用于高压管路扣压连接，归液压接头。
IMG-1067	铜头铝套组件	液压/高压管路	1	液压气动	液压接头	no		medium	铜头铝套组件是高压管路端部连接组件。
IMG-1068	铜导电嘴	焊接耗材/焊机配件	1	焊接切割	焊接耗材	no		high	导电嘴为焊枪耗材配件。
IMG-1069	铜挂锁	五金建材/锁具	1	清洁办公后勤	门窗五金	no		high	挂锁归门窗锁具五金。
IMG-1070	铜接头	液压/高压管路；电气/接线端子	6	电气电料	接线端子	yes	按用途/旧分组拆分	high	同名同时含DN管路铜头和电缆铜接头，应拆水暖接头与接线端子。
