type_id	attribute_key	display_name	requirement	value_type	unit	enum_values	affects_sku_identity	display_order	description
MT-B77F8002D76A	width	宽度	required	number	mm		true	1	如50
MT-B77F8002D76A	length	长度	required	number	m		true	2	如1
MT-B77F8002D76A	thickness	厚度	optional	text			true	3	如3mm
MT-B77F8002D76A	adhesive_type	类型	optional	text			true	4	如通用型
MT-B77F8002D76A	feature	特征	optional	text			true	5	如厚
MT-B77F8002D76A	brand	品牌	optional	text			true	6	如海飞丝
MT-B782E88D3523	length	长度	optional	number	m		true	1	如1
MT-B782E88D3523	material	材质	optional	text			true	2	如不锈钢
MT-B782E88D3523	color	颜色	optional	text			true	3	如透明
MT-B782E88D3523	tube_diameter	管径	optional	number	mm		true	4	如25mm。
MT-B782E88D3523	extended_length	最大延伸	optional	text			true	5	如最大延伸2米。
MT-B782E88D3523	collapsed_length	收缩长度	optional	text			true	6	如收缩长度1米。
MT-B80D0388DD31	kit_code	套装	required	text			true	1	套装代码，如ABC
MT-B80D0388DD31	brand	品牌	optional	text			true	2	如海飞丝
MT-B81F004D63BE	specification	规格	required	text			true	1	如65*20*1
MT-B81F004D63BE	bank_count	联数	required	enum		单管；二联；三联；六联	true	2	单管或多联
MT-B81F004D63BE	type	类型	optional	text			true	3	如变频
MT-B81F004D63BE	material	材质	optional	text			true	4	如不锈钢
MT-B8C5C4F57CB6	power_supply	供电	required	text			true	1	如太阳能、市电
MT-B8C5C4F57CB6	light_source	光源	optional	text			true	2	如LED
MT-B90BAECA3E7D	wire_gauge	适配线径	required	text	mm²		true	1	可接入导线截面
MT-B90BAECA3E7D	material	材质	optional	text			true	2	如不锈钢
MT-B90BAECA3E7D	packaging_quantity	包装数量	optional	number	只/包		true	3	整包销售时的包装数量
MT-BACA08B14D4F	color	颜色	optional	text			true	1	如透明
MT-BACA08B14D4F	rated_voltage_v	额定电压	required	number	V		true	2	如250V。
MT-BACA08B14D4F	with_lamp	带灯	optional	boolean			true	3	是否带指示灯。
MT-BB96F182E482	length	长度	optional	number	m		true	1	如1
MT-BB96F182E482	material	材质	optional	text			true	2	如不锈钢
MT-BBADC6FC54E6	specification	规格	required	text			true	1	如65*20*1
MT-BBADC6FC54E6	material	材质	required	text			true	2	如不锈钢
MT-BBADC6FC54E6	thickness	厚度	optional	text			true	3	如3mm
MT-BBB7EE1AB632	rated_voltage	额定电压	required	text			true	1	额定电压范围，如100-500V
MT-BBB7EE1AB632	detection_method	检测方式	optional	text			true	2	如感应、接触
MT-BBB7EE1AB632	display_method	显示方式	optional	text			true	3	如氖泡、数显
MT-BBB7EE1AB632	function	功能	optional	text			true	4	如冷暖
MT-BBC081B1692C	model	型号	required	text			true	1	如无则留空
MT-BBC081B1692C	material_type	材质	required	text			true	2	如铸铁
MT-BC153AE7951D	material	材质	optional	text			true	1	如不锈钢
MT-BC4D17113B71	material	材质	required	text			true	1	如不锈钢
MT-BC4D17113B71	applicable_to	适用	optional	text			true	2	适用罐体，如发泡剂罐
MT-BCE17DFCB784	head_type	头型	required	text			true	1	刀头形状，如一字、十字
MT-BCE17DFCB784	length_mm	长度(mm)	optional	number	mm		true	2	
MT-BCE17DFCB784	piece_count	件数	optional	text			true	3	如9件
MT-BCE33FF0CA86	range	量程	required	text			true	1	如1000A、2000A
MT-BCE33FF0CA86	accuracy	精度	optional	text			true	2	如±2.5%、±3%
MT-BCE33FF0CA86	brand	品牌	optional	text			true	3	如海飞丝
MT-BD94BCAECA7A	capacity	容量	required	text			true	1	如1.7L
MT-BD94BCAECA7A	material	材质	optional	text			true	2	如不锈钢
MT-BD94BCAECA7A	dimensions	尺寸	optional	text			true	3	如1.2米*0.6米
MT-BE833CCCABED	spec	规格	required	text			true	1	如通用
MT-BE833CCCABED	material	材质	optional	text			true	2	如不锈钢
MT-BE833CCCABED	surface_treatment	表面处理	optional	text			true	3	镀锌等
MT-BE833CCCABED	strength_grade	强度等级	optional	text			true	4	8.8、12.9等
MT-BFABE7889E75	tip_size	笔尖规格	required	text			true	1	如1.0mm
MT-BFDD51510901	nominal_diameter	公称直径	required	text			true	1	如DN25、DN50
MT-BFDD51510901	material	材质	optional	text			true	2	如不锈钢
MT-BFDD51510901	pressure_rating	压力等级	optional	text	MPa		true	3	如1.0MPa、1.6MPa
MT-BFDD51510901	connection_method	接口/连接方式	optional	text			true	4	
MT-C0368FC166E7	wheel_diameter	轮径	required	text			true	1	轮径，如26英寸
MT-C0368FC166E7	brake	刹车	required	enum		有；无	true	2	是否带刹车
MT-C0368FC166E7	material	材质	required	text			true	3	如不锈钢
MT-C04D1CEA6631	plug_type	插头类型	required	text			true	1	普通、工业、快速等。
MT-C04D1CEA6631	rated_current_a	额定电流	required	number	A		true	2	如100A。
MT-C04D1CEA6631	rated_voltage_v	额定电压	required	number	V		true	3	如250V。
MT-C04D1CEA6631	pole_configuration	极数/脚数	optional	text			true	4	如三脚、3P+N+E。
MT-C04D1CEA6631	brand	品牌	optional	text			true	5	如海飞丝
MT-C097BA8EA2A8	packaging	包装	optional	text			true	1	如大包
MT-C0CC3F5B1CC4	capacity	容量	optional	text			true	1	如1.7L
MT-C0CC3F5B1CC4	packaging_type	包装形式	optional	enum		袋装；散装	true	2	袋装或散装
MT-C0D5D245AEFB	diameter	直径	required	text			true	1	如1.5米
MT-C0D5D245AEFB	length	长度	required	number	m		true	2	如1
MT-C0D5D245AEFB	material	材质	optional	text			true	3	如不锈钢
MT-C0D5D245AEFB	brand	品牌	optional	text			true	4	如海飞丝
MT-C22E88CCC2FB	luowen_guige	螺纹规格	required	text			true	1	
MT-C22E88CCC2FB	caizhi	材质	optional	text			true	2	
MT-C26D03EE7509	diameter_mm	直径（mm）	required	number	mm		true	1	钢丝绳直径。
MT-C26D03EE7509	length_mm	长度(mm)	required	number	mm		true	2	
MT-C2F8DEE7ACA5	length	长度	required	number	m		true	1	如1
MT-C2F8DEE7ACA5	diameter	直径	optional	text			true	2	如1.5米
MT-C3EC9D599373	dimensions	尺寸	optional	text			true	1	如1.2米*0.6米
MT-C3EC9D599373	material	材质	optional	text			true	2	如不锈钢
MT-C44A1A5101C5	system	配套体系	required	text			true	1	如地坪漆
MT-C44A1A5101C5	packaging	包装	optional	text			true	2	如大包
MT-C462BB4D9550	power_w	功率	required	number	W		true	1	如2000W。
MT-C462BB4D9550	applicable_material	适用材料	optional	text			true	2	如PVC
MT-C50DDC6D6023	material	材质	optional	text			true	1	如不锈钢
MT-C50DDC6D6023	spec	规格	optional	text			true	2	如通用
MT-C5316F0242F6	brand	品牌	optional	text			true	1	如海飞丝
MT-C5316F0242F6	device_type	类型	optional	enum		便携式	true	2	设备类型
MT-C549B72134A4	rebar_spec	钢筋规格	optional	text			true	1	如Φ12。
MT-C549B72134A4	length	长度	optional	number	m		true	2	如1
MT-C549B72134A4	rebar_type	钢筋类型	optional	text			true	3	如光圆、螺纹。
MT-C56CE5C33644	size	口径	required	text			true	1	如4寸（DN100）
MT-C56CE5C33644	drive_size	驱动轴	required	text			true	2	如3/4英寸
MT-C56CE5C33644	length	长度	optional	number	m		true	3	如1
MT-C56CE5C33644	socket_type	套筒类型	optional	text			true	4	如六角
MT-C56CE5C33644	applicable_tool	适用工具	optional	text			true	5	如电动扳手
MT-C57E8EBDF0E2	function	功能	optional	text			true	1	如冷暖
MT-C57E8EBDF0E2	applicable_material	适用材料	optional	text			true	2	如PVC
MT-C5CBA3456068	diameter	直径	required	text			true	1	如1.5米
MT-C5CBA3456068	length	长度	required	number	m		true	2	如1
MT-C6BFC8100877	applicable_model	适配型号	required	text			true	1	适配泥浆泵型号，如BW-250
MT-C6D1159B83ED	valve_state	阀位状态	required	text			true	1	如常闭
MT-C6D1159B83ED	model	型号	optional	text			true	2	如无则留空
MT-C6D1159B83ED	nominal_size	公称通径	optional	text			true	3	如DN50、DN80
MT-C6D1159B83ED	material	材质	optional	text			true	4	如不锈钢
MT-C73491EA11A3	power	匹数	required	text			true	1	如3匹、大1.5匹、1.5匹
MT-C73491EA11A3	voltage	电压	required	text			true	2	
MT-C73491EA11A3	air_volume	风量	optional	text			true	3	
MT-C73491EA11A3	air_pressure	风压	optional	text			true	4	
MT-C7A58C87DFFF	nominal_diameter	公称直径	required	text			true	1	如DN25、DN50
MT-C7A58C87DFFF	material	材质	optional	text			true	2	如不锈钢
MT-C7A58C87DFFF	connection_method	接口/连接方式	optional	text			true	3	
MT-C8699FA99171	rated_load	额定载荷	optional	text	T		true	1	如15T。
MT-C8699FA99171	chain_length	链条长度	optional	number	m		true	2	如3米、6米。
MT-C8699FA99171	chain_diameter	链条直径	optional	number	mm		true	3	如6mm、8mm。
MT-C87204B06C74	thread_spec	螺纹规格	required	text			true	1	如M32*2
MT-C87204B06C74	tube_size	适用气管外径	required	text			true	2	如8mm
MT-C87204B06C74	material	材质	optional	text			true	3	如不锈钢
MT-C8D54C2F400B	pipe_diameter	管径	optional	number	mm		true	1	如8mm。
MT-C8D54C2F400B	material	材质	optional	text			true	2	如不锈钢
MT-C8D54C2F400B	thickness	厚度	optional	text			true	3	如3mm
MT-C9482E8FF4CC	wheel_diameter	轮径	required	text			true	1	轮径，如26英寸
MT-C9482E8FF4CC	brake	刹车	required	enum		有；无	true	2	是否带刹车
MT-C9482E8FF4CC	material	材质	required	text			true	3	如不锈钢
MT-C97B4FF8CFB9	power	匹数	required	text			true	1	如3匹、大1.5匹、1.5匹
MT-C97B4FF8CFB9	control_mode	控制方式	optional	text			true	2	
MT-C97B4FF8CFB9	voltage	电压	required	text			true	3	
MT-C97B4FF8CFB9	head	扬程	optional	text			true	4	
MT-C9B21BFFD0A2	model	型号	optional	text			true	1	如无则留空
MT-C9B21BFFD0A2	diameter	直径	required	text			true	2	如1.5米
MT-C9B21BFFD0A2	voltage	电压	required	text			true	3	
MT-C9B21BFFD0A2	length	长度	optional	number	m		true	4	如1
MT-CA02AD4C115E	color	颜色	required	text			true	1	如透明
MT-CA02AD4C115E	ink_type	墨水类型	optional	text			true	2	如油性
MT-CAB282564D4C	controlled_object	控制对象/用途	optional	text			true	1	如水泵自动控制。
MT-CAB282564D4C	rated_voltage_v	额定电压	optional	number	V		true	2	如250V。
MT-CAB282564D4C	rated_current_a	额定电流	optional	number	A		true	3	如100A。
MT-CACDBAC7EA13	specification	规格	required	text			true	1	如65*20*1
MT-CACDBAC7EA13	material	材质	required	text			true	2	如不锈钢
MT-CACDBAC7EA13	strength_grade	强度等级	required	text			true	3	8.8、12.9等
MT-CACDBAC7EA13	surface_treatment	表面处理	optional	text			true	4	镀锌等
MT-CB0A48F7A97D	diameter_spec	规格/口径	optional	text			true	1	如8mm
MT-CB0A48F7A97D	inner_diameter	内径	optional	text	mm		true	2	内径尺寸
MT-CB0A48F7A97D	grade	等级	optional	text			true	3	如4SH
MT-CB0A48F7A97D	pressure	压力	optional	text			true	4	如高压
MT-CB0A48F7A97D	length	长度	optional	number	m		true	5	如1
MT-CB0A48F7A97D	structure	结构	optional	text			true	6	其他结构特征
MT-CBB125262D03	outer_diameter	外径	optional	text	mm		true	1	外径尺寸
MT-CBB125262D03	inner_diameter	内径	optional	text	mm		true	2	内径尺寸
MT-CBB125262D03	height	高度	optional	number	mm		true	3	如100
MT-CBB125262D03	material	材质	optional	text			true	4	如不锈钢
MT-CBF439902D23	output_voltage_v	输出电压	required	number	V		true	1	变压USB插座的输出电压，如36V。
MT-CBF439902D23	output_current_a	输出电流	required	number	A		true	2	如1A。
MT-CBF439902D23	input_voltage_v	输入电压	optional	number	V		true	3	变压USB插座的输入电压，如220V。
MT-CBF439902D23	brand	品牌	optional	text			true	4	如海飞丝
MT-CC2BB9D13DC7	material	材质	required	text			true	1	如不锈钢
MT-CC2BB9D13DC7	size	口径	required	text			true	2	如4寸（DN100）
MT-CC2BB9D13DC7	model	型号	optional	text			true	3	如无则留空
MT-CC2BB9D13DC7	pressure_grade	压力等级	optional	text			true	4	如1.0MPa、1.6MPa
MT-CC3DAB6A510F	power	匹数	required	text			true	1	如3匹、大1.5匹、1.5匹
MT-CC3DAB6A510F	voltage	电压	required	text			true	2	
MT-CC3DAB6A510F	outlet_size	口径	optional	text			true	3	
MT-CC3DAB6A510F	installation_mode	安装方式	optional	enum		台上式；台下式	true	4	如台上式
MT-CD35747D7362	interface	接口	required	text			true	1	如外丝转内丝
MT-CD4DF2FCC2FF	specification	规格	required	text			true	1	如65*20*1
MT-CD4DF2FCC2FF	material	材质	required	text			true	2	如不锈钢
MT-CD4DF2FCC2FF	feature	特征	optional	text			true	3	如厚
MT-CD594F54A66C	power	匹数	required	text			true	1	如3匹、大1.5匹、1.5匹
MT-CD594F54A66C	voltage	电压	required	text			true	2	
MT-CDF057705A1A	specification	规格	optional	text			true	1	如65*20*1
MT-CDF057705A1A	power_source	供电方式	optional	enum		锂电池；交流	true	2	锂电池或交流供电。
MT-CDF057705A1A	voltage	电压	optional	text			true	3	
MT-CE8012A8F389	applicable_equipment	适用设备	required	text			true	1	适用设备或工况
MT-CE8012A8F389	material_type	材质	required	text			true	2	如铸铁
MT-CE8012A8F389	size	口径	required	text			true	3	如4寸（DN100）
MT-CF0BE723DD23	material	材质	optional	text			true	1	如不锈钢
MT-CF0BE723DD23	dimensions	尺寸	optional	text			true	2	如1.2米*0.6米
MT-CF90BC99F8B7	material	材质	optional	text			true	1	如不锈钢
MT-CF90BC99F8B7	specification	规格	required	text			true	2	如65*20*1
MT-CFBC2E137B15	cable_length_m	线长	required	number	m		true	1	如3m、6m。
MT-CFBC2E137B15	mounting_mode	安装方式	optional	text			true	2	如侧装、顶装。
MT-CFF18734E23E	length_diameter	长度-直径	required	text			true	1	
MT-CFF18734E23E	material	材质	optional	text			true	2	如不锈钢
MT-D00A36C89B3A	material	材质	optional	text			true	1	如不锈钢
MT-D00A36C89B3A	positions	位数	required	number			true	2	
MT-D084CA6EA8FB	material	材质	required	text			true	1	如不锈钢
MT-D084CA6EA8FB	size	口径	required	text			true	2	如4寸（DN100）
MT-D084CA6EA8FB	connection_type	连接方式	optional	text			true	3	如胶接
MT-D084CA6EA8FB	model	型号	optional	text			true	4	如无则留空
MT-D0A9C0182738	material	材质	required	text			true	1	如不锈钢
MT-D0A9C0182738	size	口径	optional	text			true	2	如4寸（DN100）
MT-D0CD4AFEC0F0	size_grade	规格/号数	optional	text			true	1	
MT-D0EF7E647AA6	capacity	容量	optional	text			true	1	如1.7L
MT-D0EF7E647AA6	material	材质	optional	text			true	2	如不锈钢
MT-D11B904C46F9	material	材质	optional	text			true	1	如不锈钢
MT-D11B904C46F9	suitable_for	适用	optional	text			true	2	适用洁具类型
MT-D14D58B7721A	diameter	直径	required	text			true	1	如1.5米
MT-D14D58B7721A	length	长度	required	number	m		true	2	如1
MT-D14D58B7721A	material	材质	optional	text			true	3	如不锈钢
MT-D14D58B7721A	brand	品牌	optional	text			true	4	如海飞丝
MT-D18BFC170626	specification	规格	required	text			true	1	如65*20*1
MT-D18BFC170626	material	材质	required	text			true	2	如不锈钢
MT-D19163844356	medium	介质	required	text			true	1	如油
MT-D19163844356	interface	接口	required	text			true	2	如外丝转内丝
MT-D1D94C618C40	power_supply	供电	optional	text			true	1	如太阳能、市电
MT-D1D94C618C40	light_source	光源	optional	text			true	2	如LED
MT-D1D94C618C40	color	颜色	optional	text			true	3	如透明
MT-D1D94C618C40	mounting	安装方式	optional	text			true	4	如支架式。
MT-D26523FE2B24	material	材质	optional	text			true	1	如不锈钢
MT-D26523FE2B24	size	口径	optional	text			true	2	如4寸（DN100）
MT-D28EDD4F2C60	size	口径	required	text			true	1	如4寸（DN100）
MT-D28EDD4F2C60	structure	结构	optional	text			true	2	其他结构特征
MT-D2B7156FD44B	material	材质	required	text			true	1	如不锈钢
MT-D2B7156FD44B	size	口径	required	text			true	2	如4寸（DN100）
MT-D2B7156FD44B	connection_type	连接方式	optional	text			true	3	如胶接
MT-D2C4339DFB76	tube_size	适用气管外径	required	text			true	1	如8mm
MT-D2C4339DFB76	material	材质	optional	text			true	2	如不锈钢
MT-D3057B7399BA	rated_voltage_v	额定电压	required	number	V		true	1	如250V。
MT-D3057B7399BA	delay_range	延时范围	optional	text			true	2	可调延时范围。
MT-D349133A39AF	model	型号	optional	text			true	1	如无则留空
MT-D349133A39AF	display_type	类型	optional	text			true	2	如数字万用表
MT-D40D9A42E613	dimensions	尺寸	optional	text			true	1	如1.2米*0.6米
MT-D40D9A42E613	material	材质	optional	text			true	2	如不锈钢
MT-D441E20F2BF3	piece_count	件数	required	text			true	1	如9件
MT-D476DD10A68E	package_weight	包装规格	optional	text			true	1	如1kg/包
MT-D476DD10A68E	type	类型	optional	text			true	2	如变频
MT-D4FE84DD01A4	installation	安装方式	required	enum		挂壁；落地；台面；吊顶	true	1	如挂壁。
MT-D4FE84DD01A4	specification	规格	required	text			true	2	如65*20*1
MT-D55B984922F9	model	型号	required	text			true	1	如无则留空
MT-D55B984922F9	brand	品牌	optional	text			true	2	如海飞丝
MT-D5FE3FB5A880	material	材质	required	text			true	1	如不锈钢
MT-D5FE3FB5A880	thread_spec	螺纹规格	required	text			true	2	如M32*2
MT-D5FE3FB5A880	pressure_grade	压力等级	optional	text			true	3	如1.0MPa、1.6MPa
MT-D674E8A09E94	width_mm	宽度（mm）	required	number	mm		true	1	胶带宽度。
MT-D674E8A09E94	length_m	长度（米）	required	number	m		true	2	如1.2米。
MT-D674E8A09E94	color	颜色	optional	text			true	3	如透明
MT-D674E8A09E94	waterproof	防水	optional	boolean			true	4	
MT-D680AD840D61	spec	规格	optional	text			true	1	如通用
MT-D680AD840D61	squeegee_material	刮条材质	optional	text			true	2	如橡胶。
MT-D6883084FC3A	power_range	功率范围	required	text			true	1	如4-40W
MT-D6CF0A391F04	brand	品牌	optional	text			true	1	如海飞丝
MT-D6CF0A391F04	capacity	容量	optional	text			true	2	如1.7L
MT-D6E4F9E1A829	width	宽度	optional	number	mm		true	1	如50
MT-D6E4F9E1A829	length	长度	optional	number	m		true	2	如1
MT-D6E4F9E1A829	feature	特征	optional	text			true	3	如厚
MT-D766B7B3385B	material	材质	optional	text			true	1	如不锈钢
MT-D766B7B3385B	dimensions	尺寸	optional	text			true	2	如1.2米*0.6米
MT-D773E186D48C	dimensions	尺寸	required	text			true	1	如1.2米*0.6米
MT-D773E186D48C	material	材质	required	text			true	2	如不锈钢
MT-D7828CB3BA0B	width	宽度	optional	number	mm		true	1	如50
MT-D7828CB3BA0B	material	材质	optional	text			true	2	如不锈钢
MT-D7828CB3BA0B	color	颜色	optional	text			true	3	如透明
MT-D7828CB3BA0B	length_note	长度说明	optional	text			false	4	如按米计。
MT-D7D1A2071778	size	口径	required	text			true	1	如4寸（DN100）
MT-D7D1A2071778	material	材质	optional	text			true	2	如不锈钢
MT-D7D1A2071778	brand	品牌	optional	text			true	3	如海飞丝
MT-D7F37815CD23	outer_diameter	外径	required	text	mm		true	1	外径尺寸
MT-D7F37815CD23	thickness	厚度	required	text			true	2	如3mm
MT-D7F37815CD23	bore_diameter	孔径	required	number	mm		true	3	安装孔径
MT-D7F37815CD23	abrasive_material	磨料材质	required	text			true	4	如树脂
MT-D7F37815CD23	brand	品牌	optional	text			true	5	如海飞丝
MT-D81E1CB5E7D9	package_size	包装规格	required	text			true	1	如20kg/桶
MT-D84E754C5B9D	size	口径	optional	text			true	1	如4寸（DN100）
MT-D894CDB2CC17	material	材质	required	text			true	1	如不锈钢
MT-D894CDB2CC17	width	宽度	required	number	mm		true	2	如50
MT-D894CDB2CC17	thickness	厚度	required	text			true	3	如3mm
MT-D894CDB2CC17	length	长度	required	number	m		true	4	如1
MT-D9396FDD8FC7	connector_type	接头类型	optional	text			true	1	直通、弯头、变径等。
MT-DAEE38B914A7	thread_spec	螺纹规格	required	text			true	1	如M32*2
MT-DAEE38B914A7	material_type	材质	required	text			true	2	如铸铁
MT-DB161D20A503	material_type	材质	required	text			true	1	如铸铁
MT-DB161D20A503	inner_diameter	内径	required	text	mm		true	2	内径尺寸
MT-DB161D20A503	outer_diameter	外径	required	text	mm		true	3	外径尺寸
MT-DB161D20A503	feature	特征	optional	text			true	4	如厚
MT-DB58B3B7C317	material	材质	required	text			true	1	如不锈钢
MT-DB6E02077317	particle_size	粒径	required	text	mm		true	1	如4-6mm、10-20mm
MT-DB6E02077317	packaging	包装	optional	text			true	2	如大包
MT-DC4B21BBB976	power	匹数	required	text			true	1	如3匹、大1.5匹、1.5匹
MT-DC4B21BBB976	voltage	电压	required	text			true	2	
MT-DC4B21BBB976	configuration	配置	optional	text			true	3	如套装、含充电器
MT-DC53DD717A8B	material	材质	required	text			true	1	如不锈钢
MT-DC53DD717A8B	section_shape	截面形状	required	enum		C型	true	2	当前证据中的截面形状为C型
MT-DC53DD717A8B	height	高度	required	number	mm		true	3	如100
MT-DC53DD717A8B	width	宽度	required	number	mm		true	4	如50
MT-DC53DD717A8B	surface_treatment	表面处理	optional	text			true	5	镀锌等
MT-DC561FA43E8E	rated_current_a	额定电流	required	number	A		true	1	如100A。
MT-DD8C081E0D76	material	材质	optional	text			true	1	如不锈钢
MT-DD8C081E0D76	capacity	容量	required	text			true	2	如1.7L
MT-DE332DACB15D	material	材质	optional	text			true	1	如不锈钢
MT-DE332DACB15D	layer_count	层数	optional	text			true	2	如2层
MT-DE332DACB15D	package_quantity	包装数量	optional	text			true	3	如1套
MT-DE6BB9DC48EF	size	口径	optional	text			true	1	如4寸（DN100）
MT-DE6BB9DC48EF	load_capacity	承重	optional	text			true	2	
MT-DE6BB9DC48EF	structure	结构	optional	text			true	3	其他结构特征
MT-DF682A965FB7	nominal_diameter	公称直径	required	text			true	1	如DN25、DN50
MT-DF682A965FB7	structure	结构	optional	text			true	2	其他结构特征
MT-E03718D5FAEC	dimensions	尺寸	required	text			true	1	如1.2米*0.6米
MT-E03718D5FAEC	material	材质	optional	text			true	2	如不锈钢
MT-E03718D5FAEC	mesh_size	网目	optional	text			true	3	如5cm×5cm。
MT-E064D77242F3	material	材质	required	text			true	1	如不锈钢
MT-E064D77242F3	installation_mode	安装方式	optional	enum		台上式；台下式	true	2	如台上式
MT-E064D77242F3	size	口径	optional	text			true	3	如4寸（DN100）
MT-E064D77242F3	feature	特征	optional	text			true	4	如厚
MT-E0907AC05A53	pipe_type	类型	optional	text			true	1	如重型。
MT-E0907AC05A53	applicable_pipe_diameter	适用管径	optional	text			true	2	可剪切管径范围，如≤42mm
MT-E0907AC05A53	way_count	联数	optional	text			true	3	
MT-E0907AC05A53	material	材质	optional	text			true	4	如不锈钢
MT-E1355DBA413E	tube_size	适用气管外径	required	text			true	1	如8mm
MT-E1355DBA413E	material	材质	optional	text			true	2	如不锈钢
MT-E159A31FFAFB	strength_grade	强度等级	required	text			true	1	8.8、12.9等
MT-E159A31FFAFB	cement_variety	水泥品种	optional	text			true	2	如复合硅酸盐水泥/PC425
MT-E159A31FFAFB	packaging_type	包装形式	required	enum		袋装；散装	true	3	袋装或散装
MT-E159A31FFAFB	package_weight_kg	包装重量	optional	number	kg		true	4	如20kg。
MT-E159A31FFAFB	brand	品牌	optional	text			true	5	如海飞丝
MT-E19B2B094BF8	compatible_equipment	适配设备	required	text			true	1	如变频器。
MT-E19B2B094BF8	model	型号	optional	text			true	2	如无则留空
MT-E1B1666ADC55	caliber	口径	required	text			true	1	如DN100
MT-E1B1666ADC55	material	材质	required	text			true	2	如不锈钢
MT-E1B1666ADC55	interface	接口	optional	text			true	3	如外丝转内丝
MT-E1B335CB6EC8	volume	容量	required	text			true	1	如400ml
MT-E1B335CB6EC8	brand	品牌	optional	text			true	2	如海飞丝
MT-E1D1050E67AD	dimensions	尺寸	optional	text			true	1	如1.2米*0.6米
MT-E1D1050E67AD	cross_section	截面积	optional	text			true	2	如2.5mm²
MT-E1D1050E67AD	material	材质	optional	text			true	3	如不锈钢
MT-E1D1050E67AD	length	长度	optional	number	m		true	4	如1
MT-E2220FDC8EF9	material	材质	optional	text			true	1	如不锈钢
MT-E2220FDC8EF9	pipe_diameter_mm	适配管径(mm)	required	number	mm		true	2	
MT-E258B7CA8567	capacity	容量	optional	text			true	1	如1.7L
MT-E258B7CA8567	source	来源	optional	text			true	2	
MT-E2B6D99DE3CD	capacity	容量	required	text			true	1	如1.7L
MT-E2B6D99DE3CD	material	材质	optional	text			true	2	如不锈钢
MT-E2B6D99DE3CD	wall_thickness	壁厚	optional	number	mm		true	3	壁厚，如3.5mm
MT-E354392422A9	material	材质	required	text			true	1	如不锈钢
MT-E354392422A9	width	宽度	required	number	mm		true	2	如50
MT-E3809BB2F683	power	匹数	required	text			true	1	如3匹、大1.5匹、1.5匹
MT-E3809BB2F683	outlet_size	口径	required	text			true	2	
MT-E3809BB2F683	voltage	电压	required	text			true	3	
MT-E3B0BF183C89	width	宽度	optional	number	mm		true	1	如50
MT-E3B0BF183C89	length	长度	required	number	m		true	2	如1
MT-E3B0BF183C89	thickness	厚度	optional	text			true	3	如3mm
MT-E3B0BF183C89	material	材质	optional	text			true	4	如不锈钢
MT-E3CAA90B6ED1	thread_spec	螺纹规格	required	text			true	1	如M32*2
MT-E3CAA90B6ED1	material	材质	optional	text			true	2	如不锈钢
MT-E414D491E2D3	weight	重量	optional	number	kg		true	1	单块或单批次重量
MT-E414D491E2D3	material	材质	optional	text			true	2	如不锈钢
MT-E4F385D3AC19	grade	等级	required	text			true	1	如4SH
MT-E55EA2C4CFF8	dimensions	尺寸	required	text			true	1	如1.2米*0.6米
MT-E55EA2C4CFF8	material	材质	optional	text			true	2	如不锈钢
MT-E55EA2C4CFF8	mesh_count	目数	optional	text			true	3	如3000目。
MT-E55EA2C4CFF8	feature	特征	optional	text			true	4	如厚
MT-E59789CA6AB1	material_composition	材质构成	optional	text			true	1	如铜头铝合金夹、铜头铝扣
MT-E59789CA6AB1	nominal_size	公称通径	required	text			true	2	如DN50、DN80
MT-E59789CA6AB1	feature	特征	optional	text			true	3	如厚
MT-E5A1D452DB72	spec	规格	required	text			true	1	如通用
MT-E5A1D452DB72	material	材质	required	text			true	2	如不锈钢
MT-E5A1D452DB72	surface_treatment	表面处理	optional	text			true	3	镀锌等
MT-E5CE27BC4AAB	size	口径	required	text			true	1	如4寸（DN100）
MT-E5CE27BC4AAB	roller_width	滚刷宽度	optional	text			true	2	如4寸
MT-E5CE27BC4AAB	usage	用途	optional	text			true	3	如扣压。
MT-E5E622BCB627	length	长度	required	number	m		true	1	如1
MT-E5E622BCB627	material_type	材质	required	text			true	2	如铸铁
MT-E5E622BCB627	thickness	厚度	optional	text			true	3	如3mm
MT-E5E622BCB627	feature	特征	optional	text			true	4	如厚
MT-E6781F281E7C	material	材质	optional	text			true	1	如不锈钢
MT-E6781F281E7C	size	口径	optional	text			true	2	如4寸（DN100）
MT-E6CC6F41CD0C	material	材质	optional	text			true	1	如不锈钢
MT-E766BE628E26	width	宽度	optional	number	mm		true	1	如50
MT-E766BE628E26	thickness	厚度	optional	text			true	2	如3mm
MT-E79366AD14BD	nominal_diameter	公称直径	required	text			true	1	如DN25、DN50
MT-E79366AD14BD	material	材质	optional	text			true	2	如不锈钢
MT-E79366AD14BD	connection_type	连接方式	optional	text			true	3	如胶接
MT-E79366AD14BD	pressure	压力	optional	text			true	4	如高压
MT-E79C39166E68	power	匹数	required	text			true	1	如3匹、大1.5匹、1.5匹
MT-E79C39166E68	control_mode	控制方式	optional	text			true	2	
MT-E79C39166E68	range	量程	optional	text			true	3	如1000A、2000A
MT-E7DED42C2877	wearing_type	佩戴方式	required	enum		头戴式；手持式；头盔式	true	1	面罩佩戴结构，决定使用方式
MT-E7DED42C2877	material	材质	optional	text			true	2	如不锈钢
MT-E7DED42C2877	shade_plate	遮光片	optional	text			true	3	
MT-E7F9551EF386	rated_load	额定载荷	optional	text	T		true	1	如15T。
