type_id	top_group	material_family	standard_name	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model
MT-41A5C8A013A6	化工胶粘涂料	清洗脱漆剂	电子清洗剂	电子元件/精密器件清洗剂。	带电清洗电子清洗剂等。	电气清洗剂、油污清洗剂。	frozen	1	be1b560676fac98fef1a0df707813b2be398490e5fdab2880aeba996f9eb0757	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-6E6D6F625138	化工胶粘涂料	清洗脱漆剂	电气清洗剂	电力设备清洗剂。	1KG/瓶电力设备清洗剂等。	电子清洗剂、油污清洗剂。	frozen	1	be1b560676fac98fef1a0df707813b2be398490e5fdab2880aeba996f9eb0757	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-0981473E7197	化工胶粘涂料	清洗脱漆剂	稀释剂	油漆等稀释用溶剂。	立邦12KG/桶稀释剂等。	松香水、丙酮。	frozen	1	be1b560676fac98fef1a0df707813b2be398490e5fdab2880aeba996f9eb0757	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2F88AF306F4D	化工胶粘涂料	清洗脱漆剂	脱漆剂	去除漆膜的化学剂。	1L/瓶高效脱漆剂等。	稀释剂、除胶剂。	frozen	1	be1b560676fac98fef1a0df707813b2be398490e5fdab2880aeba996f9eb0757	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AE1D847DF5D5	化工胶粘涂料	清洗脱漆剂	除胶剂	去除胶质残留的溶剂。	得力500ML除胶剂等。	脱漆剂、油污清洗剂。	frozen	1	be1b560676fac98fef1a0df707813b2be398490e5fdab2880aeba996f9eb0757	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-99C49417346C	化工胶粘涂料	胶粘密封	AB胶	双组分胶粘剂，通常按A/B组分配合使用。	50ml/套AB胶等。	万能胶、瞬干胶、胶粘剂。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9890C1C35446	化工胶粘涂料	胶粘密封	万能胶	通用型胶粘剂，适用于多材料粘接。	1L/桶万能胶等。	AB胶、瞬干胶、胶粘剂。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B77F8002D76A	化工胶粘涂料	胶粘密封	双面胶带	双面涂胶胶带，用于粘接固定。	通用型、厚型、3M双面胶带等。	AB胶、万能胶。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2733C13A06DB	化工胶粘涂料	胶粘密封	堵漏剂	速凝型堵漏材料。	速凝型1kg/包堵漏剂等。	聚氨酯堵漏剂、密封胶。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-08564248ADC3	化工胶粘涂料	胶粘密封	密封胶	用于接缝密封的胶粘密封材料。	588密封胶、管片密封胶、聚氨酯密封胶、普赛达密封胶等。	玻璃胶、堵漏剂、强力胶。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D81E1CB5E7D9	化工胶粘涂料	胶粘密封	强力胶	高粘接力胶粘剂。	5kg/桶管片强力胶等。	万能胶、AB胶、密封胶。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-ACDB3D621DB0	化工胶粘涂料	胶粘密封	植筋胶	建筑植筋用胶粘剂。	注射式400ml/支植筋胶等。	胶粘剂、AB胶。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7B6E8B21E377	化工胶粘涂料	胶粘密封	泡沫填缝剂	聚氨酯泡沫填缝/发泡剂。	雨虹750ml泡沫填缝剂等。	聚氨酯堵漏剂、密封胶。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E972C7D9F037	化工胶粘涂料	胶粘密封	玻璃胶	硅酮密封胶，用于玻璃/接缝密封。	中性白色、透明道康宁玻璃胶等。	密封胶、泡沫填缝剂。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7CC4128E26E2	化工胶粘涂料	胶粘密封	瞬干胶	氰基丙烯酸酯瞬间胶水。	502瞬干胶等。	AB胶、万能胶、胶粘剂。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FABE0F5323A6	化工胶粘涂料	胶粘密封	聚氨酯堵漏剂	聚氨酯化学灌浆堵漏材料。	油性、水性、主剂、副剂、20kg/桶聚氨酯堵漏剂等。	通用堵漏剂、密封胶、泡沫填缝剂。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2E436B10F973	化工胶粘涂料	胶粘密封	胶粘剂	未归入专用胶种的通用胶粘剂。	101胶水、PVC胶水、东泰S1-5910胶粘剂等。	AB胶、万能胶、瞬干胶、植筋胶、密封胶。	review_required	1	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-23DBD83CFCB5	化工胶粘涂料	防潮材料	防潮剂	用于吸收或隔绝潮气的防潮材料制品。	工业/民用防潮剂、干燥剂类防潮材料。	防锈剂、除锈剂等化学功能剂。	frozen	1	24e234c988ac1ed7defcaa82ab67ceb14d3c27562b86b7f2ee3c57c115cd15db	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-31866361124C	化工胶粘涂料	防锈除锈	防锈润滑剂	兼具防锈与润滑功能的油脂/喷雾类产品。	WD-40等防锈润滑剂。	单纯除锈剂。	frozen	1	1b67e58637b686b54957af9b6bdae4317fb4e08467ba62f4c36c180dbd1143b0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D6CF0A391F04	化工胶粘涂料	防锈除锈	除锈剂	用于去除金属表面锈蚀的化学处理剂。	喷罐或液体除锈剂；WD40除锈剂、陶喜除锈剂等。	防锈润滑剂。	frozen	1	1b67e58637b686b54957af9b6bdae4317fb4e08467ba62f4c36c180dbd1143b0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7C8DBEF4C3A9	吊装索具	卸扣/卡环	U型卸扣	呈U形形状的卸扣，通常配销轴或螺栓，用于吊装连接。	U型卸扣、直型卸扣等以U形本体为特征的卸扣。	弓形卸扣、子母环、蝴蝶扣。	review_required	1	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E7F9551EF386	吊装索具	卸扣/卡环	卸扣	通用卸扣/卡环，用于吊装、牵引连接的环形连接件。	以载荷或销轴直径标识的普通卸扣、卡环。	U型卸扣、弓形卸扣、子母环、蝴蝶扣。	review_required	1	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-79A4EC7E0BC9	吊装索具	卸扣/卡环	子母环	由大环（母环）与附环（子环）构成的组合吊装连接件，也称蝴蝶扣。	蝴蝶扣、蝴蝶扣子母环。	U型卸扣、弓形卸扣、普通卸扣。	review_required	1	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-08813BD25870	吊装索具	卸扣/卡环	弓形卸扣	弓形圆弧体的卸扣，承载力较大，常用于绳索和链条连接。	国标/美式弓形卸扣。	U型卸扣、普通卸扣。	review_required	1	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9A3C4FF48BC3	吊装索具	吊带/吊装带	吊装带	以高强度化纤织带制成的扁平吊索，用于吊装作业。	扁平吊装带、彩色吊装带、国标吊装带。	钢丝绳索具、链条索具、吊装袋。	frozen	1	5779bde33f39caee3cfb697cb52fb7988f77a6a64d65ce66c645111bd38f7e97	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5E0BEBC918C1	吊装索具	吊装袋/吊包	吊装袋	用于散料吊运的柔性集装袋/吊包，常以纤维织物制成。	丙纶吊装袋、聚丙烯吊包。	吊装带、钢丝绳吊索。	frozen	1	79b60133913a14796bf58ba78f87c81690c2060e7120f480c2fa8a7988d0c069	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4984424BA111	吊装索具	吊钩/吊具	吊钩保险扣	安装在吊钩开口处的安全闭锁装置，防止索具脱钩。	行车吊钩保险扣、通用加厚吊钩保险扣。	吊钩本体、旋转吊环。	frozen	1	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FB9784A8ADAD	吊装索具	吊钩/吊具	旋转吊环	可在吊点内旋转的起重吊环，用于调整受力方向。	8吨旋转吊环等。	吊钩保险扣、钢板起重钳。	frozen	1	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2850A9FC69AB	吊装索具	吊钩/吊具	起重滑轮钩	带滑轮的起重钩，用于变向和承载绳索。	沪工起重滑轮钩等。	普通吊钩、滑轮组。	frozen	1	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-36088DD38ECC	吊装索具	吊钩/吊具	钢板起重钳	用于夹持起吊钢板的起重钳/钢板夹。	2T/3.2T钢板起重钳。	鸭嘴吊具。	frozen	1	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-73EF510574D5	吊装索具	吊钩/吊具	鸭嘴吊具	鸭嘴状吊具，用于特殊板材或构件的吊装。	20T鸭嘴吊具、鸭嘴万能吊具。	钢板起重钳。	frozen	1	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E8374D6D5BA7	吊装索具	牵引捆绑绳链（候选）	尼龙绳	以尼龙纤维捻制而成的绳索，用于牵引、捆绑等。	三股尼龙绳。	钢丝绳、链条。	frozen	1	fa3d702bcee8cbf56c8aab085447b2cfcd5ccfa9dc388054c58ae77afcd71f1a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8EE116C4D2BC	吊装索具	牵引捆绑绳链（候选）	链条	由链环串接而成的金属链条，用于牵引、捆绑或吊装。	锰钢链条。	链条调节器。	frozen	1	fa3d702bcee8cbf56c8aab085447b2cfcd5ccfa9dc388054c58ae77afcd71f1a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AB9C49CCED29	吊装索具	牵引捆绑绳链（候选）	链条调节器	用于调节链条张紧长度的起重附件。	起重链条调节器。	链条本体。	frozen	1	fa3d702bcee8cbf56c8aab085447b2cfcd5ccfa9dc388054c58ae77afcd71f1a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FE0C1CE4AE5E	吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	通过旋转中间体调节两端螺接长度的张紧连接件，也称花篮螺栓、花篮扣。	M10-M20花篮螺丝、镀锌花篮螺丝。	紧线器、起重链条调节器。	frozen	1	0a9ae64549ed69d12e1975e817420ae990e97fd8e7067da1f3ccfa473877774a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5A646D4AC420	吊装索具	葫芦/起重工具	卷扬机	以电机驱动的卷扬起重设备。	1吨卷扬机等电动卷扬机。	手拉葫芦、手扳葫芦。	frozen	1	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-415657C7C04C	吊装索具	葫芦/起重工具	手扳葫芦	通过手柄扳动棘轮机构实现起吊或牵引的手动葫芦。	2T/6米、1.6T/6米手扳葫芦。	手拉葫芦、卷扬机。	frozen	1	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-C8699FA99171	吊装索具	葫芦/起重工具	手拉葫芦	通过拉动手链条实现起吊的手动环链葫芦。	1T/2T手拉葫芦。	手扳葫芦、卷扬机。	frozen	1	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-636631006F38	吊装索具	葫芦/起重工具	紧线器	用于收紧钢丝绳或线的张紧工具。	双钩紧线器。	花篮螺丝、链条调节器。	frozen	1	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-84A4434EC10F	吊装索具	钢丝绳	环形钢丝绳	两端合成环状的钢丝绳吊索，直接用于吊装。	40mm×1.5m环形钢丝绳等。	开放端钢丝绳、钢丝绳卡扣。	review_required	1	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-A1289B5C5B16	吊装索具	钢丝绳	钢丝绳	由多股钢丝捻制成的绳索，用于牵引或吊装。	碳钢钢丝绳、不锈钢钢丝绳。	环形钢丝绳、钢丝绳卡扣、钢丝绳铝扣。	review_required	1	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-98DBD8B81980	吊装索具	钢丝绳	钢丝绳卡扣	用于固定钢丝绳端部或连接两段钢丝绳的卡紧件。	镀锌钢丝绳卡扣、钢丝绳夹头。	钢丝绳铝扣。	review_required	1	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-6BEA4F7B08F9	吊装索具	钢丝绳	钢丝绳铝扣	用于钢丝绳扣压连接的铝质套环。	通用6-12mm钢丝绳铝扣。	钢丝绳卡扣。	review_required	1	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B782E88D3523	安全消防	围挡护栏	伸缩杆	可伸缩的栏杆/警示杆，用于临时分隔或围挡。	红色伸缩杆、2米铝合金伸缩杆。	固定围栏、电箱围栏。	frozen	1	754c51dc628a5a4f6ee9524fab710ae4c633a35d0b959cb209f331b3cb6756e1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FDEF5FA23421	安全消防	围挡护栏	电箱围栏	用于包围二级电箱等设备的定制围栏。	定做二级电箱围栏。	伸缩杆、普通围栏。	frozen	1	754c51dc628a5a4f6ee9524fab710ae4c633a35d0b959cb209f331b3cb6756e1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-1BE70E3326DB	安全消防	地面防护	防滑橡胶垫	用于地面防滑的橡胶垫材。	防滑胶垫。	橡胶垫块、橡胶支座。	frozen	1	df7c5be2db419bdf23850e7e5b1bec18935ddb491ab1209d0317bd2d6bd6115d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E55EA2C4CFF8	安全消防	安全网/防护网	安全网	用于防坠落或防护的普通安全网，网目按需配置。	平网、加厚防护安全网等非密目/非专用防坠网。	密目安全网、防坠安全网。	frozen	1	4df469f8e1d781522b2d1137b26c0552a5fe3ef336dc6b3236a5a9dd31529b3c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8F57231653AF	安全消防	安全网/防护网	密目安全网	网目密度较高的安全网，用于防止物料坠落和人员坠落。	密目安全网、加厚密目网。	普通安全网、防坠安全网。	frozen	1	4df469f8e1d781522b2d1137b26c0552a5fe3ef336dc6b3236a5a9dd31529b3c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E03718D5FAEC	安全消防	安全网/防护网	防坠安全网	专门用于防止人员高空坠落的水平安全网。	锦纶防坠安全网（网目5cm×5cm）。	普通安全网、密目安全网。	frozen	1	4df469f8e1d781522b2d1137b26c0552a5fe3ef336dc6b3236a5a9dd31529b3c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-62D7CBA985DA	安全消防	安全警示	减速带	设置在路面用于强制减速的凸起橡胶带。	大二线橡胶减速带。	路锥、防撞条。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7AAB9B7E4983	安全消防	安全警示	反光警示带	带反光涂层的警示胶带，用于围挡和标识。	黄黑反光警示带、3M警示反光胶带。	反光踢脚板、反射片。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D7828CB3BA0B	安全消防	安全警示	反光踢脚板	安装在墙面或围挡底部的反光踢脚板。	警示反光踢脚板。	反光警示带。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D40D9A42E613	安全消防	安全警示	反射片	小片状反光标识片，用于反光定位。	3*3cm、5*5cm反射片。	反光警示带。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D1D94C618C40	安全消防	安全警示	太阳能爆闪灯	太阳能供电的LED爆闪警示灯。	红蓝支架式太阳能爆闪灯。	普通警示灯。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-67759ACDB2EB	安全消防	安全警示	立式灭火标志	立式摆放的灭火器/消防设施指示标志。	铝合金立式灭火标志。	警示牌。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-CF0BE723DD23	安全消防	安全警示	警示牌	用于安全警示的牌体，多为塑料或金属制。	大警示牌。	立式灭火标志、标识牌。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5AC099BAC54D	安全消防	安全警示	路锥	锥形交通警示路标。	橡胶路锥。	减速带。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-07960FE9A30F	安全消防	安全警示	防撞条	粘贴于墙角或设备边缘的缓冲防撞条。	背胶橡胶防撞条。	减速带、路锥。	frozen	1	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-0EAB84101A24	安全消防	消防器材	消防箱	用于存放消防器材的箱体。	铁质消防箱。	灭火器箱。	frozen	1	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E9A9DD6B10A9	安全消防	消防器材	消防铲	消防用铲具。	铁制消防铲。	普通铁锹。	frozen	1	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-84D06B4AFFCA	安全消防	消防器材	灭火器	手提式灭火器，灭火剂类型及容量为主要参数。	干粉灭火器。	灭火器箱。	frozen	1	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BD94BCAECA7A	安全消防	消防器材	灭火器箱	用于存放灭火器的专用箱体。	2具装钢制灭火器箱。	消防箱。	frozen	1	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
