top_group	material_family	current_name	action	target_type_ids	reason	decision_status	source_hash	review_summary
化工胶粘涂料	胶粘密封	密封胶	keep	MT-08564248ADC3	密封胶作为非定型密封材料类型稳定，材料体系、用途等为属性。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	强力胶	keep	MT-D81E1CB5E7D9	强力胶以高强度粘接定位，与万能胶等边界可区分。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	植筋胶	keep	MT-ACDB3D621DB0	植筋胶用于混凝土锚固，商品结构独立。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	泡沫填缝剂	keep	MT-7B6E8B21E377	泡沫填缝剂为发泡填缝材料，类型明确。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	玻璃胶	keep	MT-E972C7D9F037	玻璃胶以硅酮基材和颜色/固化方式区分，类型独立。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	瞬干胶	keep	MT-7CC4128E26E2	瞬干胶为瞬间固化胶种，类型明确。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	聚氨酯堵漏剂	keep	MT-FABE0F5323A6	聚氨酯堵漏剂与水泥基堵漏剂商品结构不同，保持独立。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	胶水	merge	MT-FA4544DBCCCE	按评审意见，胶水与胶粘剂均为通用粘接剂通称，合并为通用胶粘剂，避免同义类型重叠。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	胶粘剂	merge	MT-FA4544DBCCCE	按评审意见并入通用胶粘剂；型号、进口等作为属性保留，不再作为类型拆分依据。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	胶粘密封	螺纹锁固胶	keep	MT-8A32D7C28EC3	螺纹锁固胶用于螺纹防松，功能定位明确。	review_required	20ea921d679c29bad897ecf1043433b90975ec04cfc57b5d28d59b7b81a8446a	密封胶和聚氨酯堵漏剂类型存在属性模板或边界重叠问题，需revise；其余类型及全部名称决定通过。
化工胶粘涂料	防潮材料	防潮剂	keep	MT-23DBD83CFCB5	现有名称稳定；包装与用途作为SKU属性，不进入标准名称。	frozen	24e234c988ac1ed7defcaa82ab67ceb14d3c27562b86b7f2ee3c57c115cd15db	类型定义清晰，属性覆盖包装与用途，旧名称完整覆盖，无实质问题。
化工胶粘涂料	防锈除锈	防锈润滑剂	keep	MT-31866361124C	名称合格，品牌和容量留在SKU属性。	frozen	1b67e58637b686b54957af9b6bdae4317fb4e08467ba62f4c36c180dbd1143b0	两类功能剂边界清楚，品牌/容量留在属性，旧名称全覆盖。
化工胶粘涂料	防锈除锈	除锈剂	keep	MT-D6CF0A391F04	名称合格，品牌和容量留在SKU属性。	frozen	1b67e58637b686b54957af9b6bdae4317fb4e08467ba62f4c36c180dbd1143b0	两类功能剂边界清楚，品牌/容量留在属性，旧名称全覆盖。
吊装索具	卸扣/卡环	U型卸扣	keep	MT-7C8DBEF4C3A9	U型卸扣按U形结构独立成类，不扩展D型卸扣等无据类型。	frozen	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	结构类型区分明确，旧名称全部覆盖，无品牌或尺寸进入标准名。
吊装索具	卸扣/卡环	卸扣	keep	MT-E7F9551EF386	未声明形状的卸扣保留为通用卸扣类型，避免无据拆分。	frozen	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	结构类型区分明确，旧名称全部覆盖，无品牌或尺寸进入标准名。
吊装索具	卸扣/卡环	子母环	keep	MT-79A4EC7E0BC9	子母环为组合环类型，名称及载荷明确。	frozen	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	结构类型区分明确，旧名称全部覆盖，无品牌或尺寸进入标准名。
吊装索具	卸扣/卡环	弓形卸扣	keep	MT-08813BD25870	弓形卸扣为独立结构类型，与U型卸扣区分。	frozen	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	结构类型区分明确，旧名称全部覆盖，无品牌或尺寸进入标准名。
吊装索具	卸扣/卡环	蝴蝶扣	keep	MT-E9DA9C0A46A9	蝴蝶扣以额定载荷采购，作为独立类型保留。	frozen	67392306de12a724261967dd1907c222ed64e5630337d500df2577b2507c3e2c	结构类型区分明确，旧名称全部覆盖，无品牌或尺寸进入标准名。
吊装索具	吊带/吊装带	吊装带	keep	MT-9A3C4FF48BC3	现有名称稳定，载荷和长度留在SKU属性。	frozen	5779bde33f39caee3cfb697cb52fb7988f77a6a64d65ce66c645111bd38f7e97	吊装带类型稳定，载荷/长度/类型的属性足够区分SKU。
吊装索具	吊装袋/吊包	吊装袋	keep	MT-5E0BEBC918C1	现有名称稳定，材质、尺寸、载荷留在SKU属性。	frozen	79b60133913a14796bf58ba78f87c81690c2060e7120f480c2fa8a7988d0c069	吊装袋定义清晰，材质/尺寸/载荷属性覆盖证据。
吊装索具	吊钩/吊具	吊钩保险扣	keep	MT-4984424BA111	名称稳定，载荷、适配类型、特征留在SKU属性。	frozen	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	各吊具/吊钩类型边界清楚，属性覆盖载荷、适配、开口范围等关键规格。
吊装索具	吊钩/吊具	旋转吊环	keep	MT-FB9784A8ADAD	名称稳定，载荷和螺纹规格留在SKU属性。	frozen	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	各吊具/吊钩类型边界清楚，属性覆盖载荷、适配、开口范围等关键规格。
吊装索具	吊钩/吊具	起重滑轮钩	keep	MT-2850A9FC69AB	名称稳定，载荷留在SKU属性。	frozen	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	各吊具/吊钩类型边界清楚，属性覆盖载荷、适配、开口范围等关键规格。
吊装索具	吊钩/吊具	钢板起重钳	keep	MT-36088DD38ECC	名称稳定，载荷和开口范围留在SKU属性。	frozen	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	各吊具/吊钩类型边界清楚，属性覆盖载荷、适配、开口范围等关键规格。
吊装索具	吊钩/吊具	鸭嘴吊具	keep	MT-73EF510574D5	名称稳定，载荷留在SKU属性。	frozen	08a0d883d2a22773cf15d4df93712583c8362ba791bbaae2c540368b28c79dff	各吊具/吊钩类型边界清楚，属性覆盖载荷、适配、开口范围等关键规格。
吊装索具	牵引捆绑绳链（候选）	尼龙绳	keep	MT-E8374D6D5BA7	名称稳定，直径和编织类型留在SKU属性。	frozen	fa3d702bcee8cbf56c8aab085447b2cfcd5ccfa9dc388054c58ae77afcd71f1a	尼龙绳和链条/链条调节器拆分合理，属性覆盖直径、材质、链径等。
吊装索具	牵引捆绑绳链（候选）	链条	split	MT-8EE116C4D2BC；MT-AB9C49CCED29	该名称下SKU分别对应锰钢链条和链条调节器，结构不同，按SKU名称拆分。	frozen	fa3d702bcee8cbf56c8aab085447b2cfcd5ccfa9dc388054c58ae77afcd71f1a	尼龙绳和链条/链条调节器拆分合理，属性覆盖直径、材质、链径等。
吊装索具	花篮螺丝/紧线器（候选）	花篮螺丝	keep	MT-FE0C1CE4AE5E	名称稳定，螺纹规格、长度、表面处理留在SKU属性。	frozen	0a9ae64549ed69d12e1975e817420ae990e97fd8e7067da1f3ccfa473877774a	花篮螺丝定义和属性（螺纹、长度、材质、表面处理）完整覆盖证据。
吊装索具	葫芦/起重工具	卷扬机	keep	MT-5A646D4AC420	名称稳定，载荷、功率等留在SKU属性。	frozen	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	卷扬机、手扳/手拉葫芦、紧线器类型边界清晰，属性覆盖载荷和链条参数。
吊装索具	葫芦/起重工具	手扳葫芦	keep	MT-415657C7C04C	名称稳定，载荷和链条参数留在SKU属性。	frozen	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	卷扬机、手扳/手拉葫芦、紧线器类型边界清晰，属性覆盖载荷和链条参数。
吊装索具	葫芦/起重工具	手拉葫芦	keep	MT-C8699FA99171	名称稳定，载荷和链条参数留在SKU属性。	frozen	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	卷扬机、手扳/手拉葫芦、紧线器类型边界清晰，属性覆盖载荷和链条参数。
吊装索具	葫芦/起重工具	紧线器	keep	MT-636631006F38	名称稳定，载荷和类型留在SKU属性。	frozen	7a262245ca6af6077b85e8c56d626311168f16aba7c10106c2b94c5cc650ae0b	卷扬机、手扳/手拉葫芦、紧线器类型边界清晰，属性覆盖载荷和链条参数。
吊装索具	钢丝绳	环形钢丝绳	keep	MT-84A4434EC10F	品名明确为环形钢丝绳，作为闭环索具类型保留。	frozen	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	普通钢丝绳、环形钢丝绳及两类配件边界清楚，未对扣压加工作无依据成环推断。
吊装索具	钢丝绳	钢丝绳	keep	MT-A1289B5C5B16	扣压不必然是环形，未成环证据的扣压SKU保留在普通钢丝绳，不强行并入环形钢丝绳。	frozen	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	普通钢丝绳、环形钢丝绳及两类配件边界清楚，未对扣压加工作无依据成环推断。
吊装索具	钢丝绳	钢丝绳卡扣	keep	MT-98DBD8B81980	钢丝绳卡扣是独立配件类型。	frozen	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	普通钢丝绳、环形钢丝绳及两类配件边界清楚，未对扣压加工作无依据成环推断。
吊装索具	钢丝绳	钢丝绳铝扣	keep	MT-6BEA4F7B08F9	铝制扣压套管与卡扣为不同配件类型。	frozen	42b475feff25c27dd7092a84c05e384a45db1c2d912288d6f6cf78b321990fb8	普通钢丝绳、环形钢丝绳及两类配件边界清楚，未对扣压加工作无依据成环推断。
安全消防	围挡护栏	伸缩杆	keep	MT-B782E88D3523	名称稳定，长度、颜色、管径等留在SKU属性。	frozen	754c51dc628a5a4f6ee9524fab710ae4c633a35d0b959cb209f331b3cb6756e1	伸缩杆和电箱围栏定义清楚，属性覆盖长度/材质/颜色/管径等。
安全消防	围挡护栏	电箱围栏	keep	MT-FDEF5FA23421	名称稳定，用途、材质、尺寸留在SKU属性。	frozen	754c51dc628a5a4f6ee9524fab710ae4c633a35d0b959cb209f331b3cb6756e1	伸缩杆和电箱围栏定义清楚，属性覆盖长度/材质/颜色/管径等。
安全消防	地面防护	防滑橡胶垫	keep	MT-1BE70E3326DB	名称稳定，厚度、材质、宽度留在SKU属性。	frozen	df7c5be2db419bdf23850e7e5b1bec18935ddb491ab1209d0317bd2d6bd6115d	防滑橡胶垫定义和属性覆盖厚度/材质/宽度。
安全消防	安全网/防护网	安全网	split	MT-E55EA2C4CFF8；MT-8F57231653AF	该名称下SKU的规格中既有普通安全网也有密目安全网，且密目标签明确，可按类型拆分。	frozen	4df469f8e1d781522b2d1137b26c0552a5fe3ef336dc6b3236a5a9dd31529b3c	安全网、密目安全网、防坠安全网边界清楚，属性覆盖尺寸/材质/目数等。
安全消防	安全网/防护网	密目安全网	keep	MT-8F57231653AF	名称已是稳定类型，尺寸和材质留在SKU属性。	frozen	4df469f8e1d781522b2d1137b26c0552a5fe3ef336dc6b3236a5a9dd31529b3c	安全网、密目安全网、防坠安全网边界清楚，属性覆盖尺寸/材质/目数等。
安全消防	安全网/防护网	防坠安全网	keep	MT-E03718D5FAEC	名称已是稳定类型，尺寸、材质、网目留在SKU属性。	frozen	4df469f8e1d781522b2d1137b26c0552a5fe3ef336dc6b3236a5a9dd31529b3c	安全网、密目安全网、防坠安全网边界清楚，属性覆盖尺寸/材质/目数等。
安全消防	安全警示	减速带	keep	MT-62D7CBA985DA	名称稳定，尺寸、款式、材质留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	反光警示带	keep	MT-7AAB9B7E4983	名称稳定，宽度、长度、品牌、颜色留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	反光踢脚板	keep	MT-D7828CB3BA0B	名称稳定，宽度、材质、颜色留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	反射片	keep	MT-D40D9A42E613	名称稳定，尺寸和材质留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	太阳能爆闪灯	keep	MT-D1D94C618C40	名称稳定，供电方式、光源、颜色、安装方式留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	立式灭火标志	keep	MT-67759ACDB2EB	名称稳定，材质、尺寸、类型留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	警示牌	keep	MT-CF0BE723DD23	名称稳定，材质和尺寸留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	路锥	keep	MT-5AC099BAC54D	名称稳定，高度和材质留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	安全警示	防撞条	keep	MT-07960FE9A30F	名称稳定，材质、宽度、特征留在SKU属性。	frozen	f2d1baff54b96c5ea694cf0d878f479a8850ac4108abba1eb795ff7785acb1b6	安全警示各类型命名稳定，属性覆盖尺寸、颜色、材质等关键区分项。
安全消防	消防器材	消防箱	keep	MT-0EAB84101A24	名称稳定，材质和尺寸留在SKU属性。	frozen	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	消防器材类型边界清楚，灭火器与消防箱/灭火器箱区分明确，属性覆盖容量/材质/尺寸。
安全消防	消防器材	消防铲	keep	MT-E9A9DD6B10A9	名称稳定，材质和长度留在SKU属性。	frozen	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	消防器材类型边界清楚，灭火器与消防箱/灭火器箱区分明确，属性覆盖容量/材质/尺寸。
安全消防	消防器材	灭火器	keep	MT-84D06B4AFFCA	名称稳定，容量、灭火剂类型、压力留在SKU属性。	frozen	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	消防器材类型边界清楚，灭火器与消防箱/灭火器箱区分明确，属性覆盖容量/材质/尺寸。
安全消防	消防器材	灭火器箱	keep	MT-BD94BCAECA7A	名称稳定，容量、材质、尺寸留在SKU属性。	frozen	dfe5c353cf0a641e65b6bb49c6c8984cc20215f690366878688c773a431baede	消防器材类型边界清楚，灭火器与消防箱/灭火器箱区分明确，属性覆盖容量/材质/尺寸。
安全消防	消防管件	卡箍	rename	MT-B31CC9A0EEF0	为与普通卡箍区分，并体现消防沟槽连接，标准名使用消防卡箍。	frozen	51b92b408d49bd7e0ac560207977a55b2202049255c2d1207305c7c7f27a36a1	消防管件类型划分细致，快速接头/内扣接头/枪头/水带/阀类边界清楚，属性覆盖口径/连接/压力等。
安全消防	消防管件	消防快速接头	keep	MT-0C1270785789	名称稳定，口径、材质、压力留在SKU属性。	frozen	51b92b408d49bd7e0ac560207977a55b2202049255c2d1207305c7c7f27a36a1	消防管件类型划分细致，快速接头/内扣接头/枪头/水带/阀类边界清楚，属性覆盖口径/连接/压力等。
安全消防	消防管件	消防接头	keep	MT-F651F47615F1	名称稳定，口径、接口、材质、压力留在SKU属性。	frozen	51b92b408d49bd7e0ac560207977a55b2202049255c2d1207305c7c7f27a36a1	消防管件类型划分细致，快速接头/内扣接头/枪头/水带/阀类边界清楚，属性覆盖口径/连接/压力等。
