item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash
FAST-000002	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M10"", ""length"": ""70"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M10*70，别名爆炸螺丝，符合expansion_bolt定义。""}"	frozen	8cae57063221145c1d007f1b5cf8c698527f7c7bbb2471650b684e0fe63a62ce
FAST-000004	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M12"", ""length"": ""80"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M12*80，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	1376b678830ec65a2b7521a88896ae2c426f73f116d0f5844a033bd26b7bd131
FAST-000005	MT-FE0C1CE4AE5E	花篮螺丝	exact_current_name	名称稳定，螺纹规格、长度、表面处理留在SKU属性。	frozen	1d2c387a94a662168c54418d3963295fa46e916a8307dfbd654e9fbb3868f8c2
FAST-000008	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M20"", ""length"": ""140"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M20*140，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	c2236dd37f63e1b98acdc4bf80fe4c16fe93b50decb3c75c7270f08bf42587bc
FAST-000009	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M22"", ""length"": ""140"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M22*140，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	b6833af96f740b466706e4164a6715e1505bfcb3f13dc75b17bcfba0d2595a89
FAST-000010	MT-FE0C1CE4AE5E	花篮螺丝	exact_current_name	名称稳定，螺纹规格、长度、表面处理留在SKU属性。	frozen	e2d517ddad045c0f4a36166c946f907cad8731b98e4d058271222f8c8e66554b
FAST-000011	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M8"", ""length"": ""60"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M8*60，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	fb085b2cfca1f05a26347cf7c99bbc1c0847365ddccf22a181bc68a7e94297e3
FAST-000012	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M6"", ""length"": ""60"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M6*60，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	dae3704bb3ea5221847eb1b1b24d1d4bfa9f5636bd6748f27b5686d88fd11b87
FAST-000017	MT-8250372BC1E7	螺杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	4d3e12193f46dc1f276c86c2ae2f661707d05d6fc7f13f315d74cc35b46ddda8
FAST-000018	MT-8250372BC1E7	螺杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	4c3bba509c934e9c37c05a0c7b122ad4e1a72878df6ed912362bf92af283d684
FAST-000019	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""spec"": ""M20"", ""strength_grade"": ""8""}, ""confidence"": 0.98, ""reason"": ""通用碳钢螺母，无防松结构，符合nut定义。""}"	frozen	012df9ee3819acfab60541f41e19c8284ce02a29b27352fe121d53919624da03
FAST-000020	MT-8250372BC1E7	螺杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	5d2e8d781b93166ade16b89cc70daa9d1907b2b70e00ae04c41e282fb03bb9f1
FAST-000021	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""spec"": ""M16"", ""strength_grade"": ""8""}, ""confidence"": 0.98, ""reason"": ""通用碳钢螺母，无防松结构，符合nut定义。""}"	frozen	ef6ffb711bb4de53d7378c5080091651711739f49c9d977bbecd6a5d64d73375
FAST-000023	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M14"", ""length"": ""100"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M14*100，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	85b567c494973317814cf91775e0777ca68665652efbd4c9fd1fdf0f6998aa72
FAST-000024	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M10"", ""length"": ""80"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M10*80，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	2e2db34d8ca9f52c519d2afecacb55c924ae2b450848a39995656180c7898be0
FAST-000028	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M14"", ""length"": ""150"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M14*150，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	6044d6e6b227651f95075f42d3d8610b01852eedaea811f8a6b45f25bafa68aa
FAST-000029	MT-8250372BC1E7	螺杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	6320ddbf2a4fc06972270c8fcd7e48fe7b037b43c6988317f5476e9ac414e6b6
FAST-000031	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""spec"": ""M10"", ""strength_grade"": ""8""}, ""confidence"": 0.98, ""reason"": ""通用碳钢螺母，无防松结构，符合nut定义。""}"	frozen	b30936299d2fd330698844d5cdd990c81b6776fd3cd3fede1f6b560516c7924c
FAST-000040	MT-8250372BC1E7	螺杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	6794b3cb7b60e3226fefbc9c54f6256b93752f252c6e36461e176eab03b62da8
FAST-000041	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""spec"": ""M48"", ""strength_grade"": ""8""}, ""confidence"": 0.98, ""reason"": ""通用碳钢螺母，无防松结构，符合nut定义。""}"	frozen	fa52ed97458b56a5bd0a2b0430da396b26f3424973352eed6dae647fd1ad5683
FAST-000042	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M24"", ""length"": ""150"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M24*150，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	27786f81a21fc0b9cb8b2a94bdea465d03b8ab8cf8bcae3d64380649fd1b635f
FAST-000050	MT-99FF090373BB	防松螺母	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	22d4f20dc324dc1a583e75bdad2869c0c6ef408b6aadcec0509d8d19cce8c088
FAST-000056	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""spec"": ""M27"", ""strength_grade"": ""8""}, ""confidence"": 0.98, ""reason"": ""通用碳钢螺母，无防松结构，符合nut定义。""}"	frozen	4fce83d83e5b7951bace471123413276eef82a3fbca1c1d9fe43d69ee410f3bc
FAST-000059	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M20"", ""length"": ""150"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M20*150，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	5a01717134d71c33f8945f7388c07c74297ba2b773151c0a232922d3fcbea8e0
FAST-000060	MT-FE0C1CE4AE5E	花篮螺丝	exact_current_name	名称稳定，螺纹规格、长度、表面处理留在SKU属性。	frozen	76ec57fa93229109c3ad390cf227951c5dacad358db94ba95bd5b0a9460ef18b
FAST-000062	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M10"", ""length"": ""60"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M10*60，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	108c72b164562866687b3748594e711ccc4c04b064c362cd584c4c96f0851578
FAST-000063	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M14"", ""length"": ""70"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M14*70，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	09883b8f061f0123170f1c6534dbf5f4d13d9fae580029160f70952834f02eb1
FAST-000065	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""spec"": ""M30"", ""strength_grade"": ""8""}, ""confidence"": 0.98, ""reason"": ""通用碳钢螺母，无防松结构，符合nut定义。""}"	frozen	41651c82dbb92edd131984c9caa45c127a5a3324d134bb11f5eb6df5bf815c28
FAST-000071	MT-BE833CCCABED	全螺纹丝杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	c711bbc313bdd136683aa7f1d6f263f81eb5f90d4e8525bce5f5680d1ffd59b2
FAST-000072	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M12"", ""length"": ""100"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M12*100，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	76f04f0bbe73afa473a118f62b2144bc3b8daf13719a04180fb5fa3caa84a7cb
FAST-000076	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""304不锈钢"", ""spec"": ""M6""}, ""confidence"": 0.95, ""reason"": ""不锈钢螺母，无防松结构，符合nut定义。""}"	frozen	592780857249c78814a8126ea639762cc7dfc404cb7a44b106eed1aede1c1d54
FAST-000079	MT-99FF090373BB	防松螺母	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	59716667726bccafa71af2ddbf1b5c58f8162c640e4692fd81b7a50de151ae7f
FAST-000080	MT-BE833CCCABED	全螺纹丝杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	fbf9611df2ea30286197c62319a6dd2c08923ea80aa808a844dc410c17729a06
FAST-000081	MT-033B2F7CA899	螺母	detailed_evidence	"{""attributes"": {""material"": ""合金钢"", ""spec"": ""M30"", ""strength_grade"": ""12.9""}, ""confidence"": 0.93, ""reason"": ""高强度合金钢螺母，无防松结构，符合nut定义。""}"	frozen	84cea82ce4bb02b565c5dbd04141859f5756f49badfbec5817c82cb418de51d2
FAST-000083	MT-220D69842A50	四氟垫片	exact_current_name	材质类型独立，边界清晰。	frozen	6f26ab757da74f70ad10e11e5ef5e4ba61255065479702c5062662f6d5b93e58
FAST-000086	MT-A910340E89B8	膨胀止水条	exact_current_name	遇水膨胀密封条类型稳定，规格作为属性。	frozen	74c200c30d95c7b8a0fe5f9a9c4d3c81ea32e3e1b36c7f5e074a6fa86f875615
FAST-000089	MT-948FDC7C0C55	膨胀钩	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	6ca73987e433faef0c5358e152ecda9858de028c09447eaf297818518592ff95
FAST-000092	MT-25B26D59F8C2	异形垫片	exact_current_name	名称稳定，尺寸和材质留在SKU属性。	frozen	cdb88d0fd9c0ecab95c0ff5c012d49359e944c006dc77068efa5eb7be0594134
FAST-000099	MT-BE833CCCABED	全螺纹丝杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	c1d04861bd08f4b8555327e2cabd3be76d3a585f270e51be3942eefcbc106793
FAST-000110	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M10"", ""length"": ""110"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M10*110，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	aee599fb24a9898c1e66da2193664f0ae48ab55642b9a5bd17e08aa975cc3480
FAST-000112	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M8"", ""length"": ""70"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M8*70，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	f31cdeff364afcedda1ec9fe06126f254c15fa7e148e832840aa7f8a32b5f1f7
FAST-000113	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M8"", ""length"": ""90"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M8*90，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	cfd34f0634161148bc6a217e1664a3baff7a319297b48d4c5490c7eb4a5d3184
FAST-000114	MT-0A950F7E0187	膨胀锚栓	detailed_evidence	"{""attributes"": {""caliber"": ""M12"", ""length"": ""110"", ""surface_treatment"": ""镀锌""}, ""confidence"": 0.98, ""reason"": ""SKU为膨胀锚栓，规格为M12*110，别名膨胀螺丝，符合expansion_bolt定义。""}"	frozen	847f2a1ca808275df0c57ad082ea3482af1796b81a327651c4ab8da6b1f9103f
FAST-000118	MT-8250372BC1E7	螺杆	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	523c23e117fe6831b175edc0414403a85cdb14e7f698682dfb3636d18f355c8d
FAST-000120	MT-948FDC7C0C55	膨胀钩	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	6332f34564f3de832ee22c608292154fa2224bcc0f7fa82db4a53b60bdc3ee8f
FAST-000121	MT-FE0C1CE4AE5E	花篮螺丝	exact_current_name	名称稳定，螺纹规格、长度、表面处理留在SKU属性。	frozen	fd8ac7f2cedd271d8bbe60ce671cfb4087c0e758aeec1a2c54e917524d04d4e4
HW-LOCK-000001	MT-4A4F76AB7ED4	门锁	exact_current_name	适用场景和材质作为属性。	frozen	c098b9f90255c5ac18ff3b49652757567a1739355eab1b7eb774af8de859d836
HW-LOCK-000002	MT-89329144931B	挂锁	exact_current_name	类型定义明确，钥匙类型和特性作为属性。	frozen	95ced345e620b15866c08763af448af299877a4db0322381bf722c9721ba46d6
HW-LOCK-000003	MT-9349D8EAF899	抽锁	exact_current_name	类型定义明确。	frozen	a9df5867d7c9d9cb8d472eea679d7cd956128ce12c086c972fab5499d48dc3b2
HW-LOCK-000004	MT-89329144931B	挂锁	exact_current_name	类型定义明确，钥匙类型和特性作为属性。	frozen	d4b11e9a86f54f2b6709ef312b0309443a01c66dda2d0a198c8274b988a6f2e2
HW-LOCK-000005	MT-89329144931B	挂锁	exact_current_name	类型定义明确，钥匙类型和特性作为属性。	frozen	e9a47cac78b37c561b2ae932f3d486441e0e7e2dfbc392faeec254dd7b1b66e0
HW-LOCK-000008	MT-4A4F76AB7ED4	门锁	exact_current_name	适用场景和材质作为属性。	frozen	9c90b31bdd285f69bb5497b15c7c44b3cbefb7dd67e298ef50cbd1ac2b7002e0
HW-LOCK-000009	MT-4A4F76AB7ED4	门锁	exact_current_name	适用场景和材质作为属性。	frozen	ae56b782324b5013555cc1025625b5df52b7f636b5e3d0b5164601b14dd09299
HW-LOCK-000011	MT-89329144931B	挂锁	exact_current_name	类型定义明确，钥匙类型和特性作为属性。	frozen	1e8133bbc17349998371aff31f71b0c1023e8d838aeae7855523baf26c7842ff
HW-LOCK-000013	MT-BC153AE7951D	锁扣	exact_current_name	类型定义明确。	frozen	fe0b1c5b54bd0d879ad1b5b72979ebed6a674ff95d8e9f05ad2cc0750e4aa6e1
HW-LOCK-000016	MT-4A4F76AB7ED4	门锁	exact_current_name	适用场景和材质作为属性。	frozen	adc7e44d201b120e344cb251ea370a0017e27ca7b927d36acd0fadd98f311165
HW-LOCK-000017	MT-89329144931B	挂锁	exact_current_name	类型定义明确，钥匙类型和特性作为属性。	frozen	80904edea93f458daecc1fbb9abdc18800e3c0411c612ea4bb1ab800fd77ee97
MAT-000001	MT-9C53C19E6579	墙纸	exact_current_name	墙纸为贴面装饰材料，与墙布区分。	frozen	d280352c98856729d3eb8b64760d783f2b2bd788f284109c2d600a2e98e4e81e
MAT-000002	MT-60B184F9C57A	窗帘拉链	exact_current_name	长度和材质作为属性。	frozen	174161b36ed6189f7b0f55aa4443ea7a2bf9ef2fc5fd892a928734551e0dd482
MAT-000003	MT-632AC2166D3A	水龙头	exact_current_name	末端启闭器具边界明确，保留并补充购买区分属性。	frozen	065184650a0351079f9000a8f8af5680530039afa08ca9b0c682fec063c7fdb3
MAT-000004	MT-81F7E4DEE596	墙布	exact_current_name	墙布以无纺布等为基材，类型独立。	frozen	b5b3db154913ad56e6e6cfa0f6b1bb54872cd22722ba61cd1a70783128d0dd5c
MAT-000005	MT-16FC604DB01C	水龙头花洒套装	exact_current_name	成套件与水龙头单件边界清楚，保留。	frozen	0105d7190da64e2d8bf9023208b420e6967826cda2446c0da43fb79719ef1a6d
MAT-000006	MT-632AC2166D3A	水龙头	exact_current_name	末端启闭器具边界明确，保留并补充购买区分属性。	frozen	5849a2c40620e40a4614733c847cb9ec9d65f024b645d9b893d349046aa703f1
MAT-000007	MT-632AC2166D3A	水龙头	exact_current_name	末端启闭器具边界明确，保留并补充购买区分属性。	frozen	febdf178e00650f0eb340fa9f8945601640c0cf20d070a23adc700c73330e51d
MAT-000008	MT-632AC2166D3A	水龙头	exact_current_name	末端启闭器具边界明确，保留并补充购买区分属性。	frozen	c130a47798c505c3381062c40e1301a9fce47c0140d2a98cbdf4a92705b93498
MAT-000009	MT-98906F0FE57D	蹲便器	exact_current_name	蹲式便器类型明确，保留并补充类型属性。	frozen	1bef393ddb29bd529ccf46c35db5a51a27eaeeecf0a82ae97f17a8bc8a6fff85
MAT-000010	MT-35708EFB9DFD	冲水水箱	exact_current_name	容量标识清晰，保留。	frozen	ce88670bf7f8ae5f77b386f3ca9f1d7e57ec39cc117239f4c3d987380139aa49
MAT-000011	MT-ECE071F959C9	小便斗	exact_current_name	洁具本体类型明确，保留。	frozen	db9ce0c66a0308bb79944b9346fc3c071acc99ef66fa7483e3ae3d7c51c77979
MAT-000012	MT-632AC2166D3A	水龙头	exact_current_name	末端启闭器具边界明确，保留并补充购买区分属性。	frozen	b75c5d5d92e4b155d7b1e225719fc74cc2c1e0e40a7960dd2bb00bd326738b58
MAT-000013	MT-632AC2166D3A	水龙头	exact_current_name	末端启闭器具边界明确，保留并补充购买区分属性。	frozen	b20ef94e93eb0a66c4c5f902b57dd88bdd5498a2e88dc6c6be02178a24850287
MAT-000016	MT-9A3C4FF48BC3	吊装带	exact_current_name	现有名称稳定，载荷和长度留在SKU属性。	frozen	8b235dfab47063f61d7efaf05aca89eaa405c21dd5e0c93416fbe9ae9930fac3
MAT-000017	MT-E7F9551EF386	卸扣	exact_current_name	未声明形状的卸扣保留为通用卸扣类型，避免无据拆分。	frozen	4c8b691899d04325decf38c28ec8a44fc695cfd5b2c630b8b68e9f12faff40f6
MAT-000018	MT-E7F9551EF386	卸扣	exact_current_name	未声明形状的卸扣保留为通用卸扣类型，避免无据拆分。	frozen	95c394313b805eec9a41f7ff8ae77f589e7f351020bc57e812339a40255a3332
MAT-000019	MT-08813BD25870	弓形卸扣	exact_current_name	弓形卸扣为独立结构类型，与U型卸扣区分。	frozen	871f2c458fd1cffec26e5614793e9a42cd5cdb5e3a29e675d08bfce17fa4b105
MAT-000020	MT-E6CC6F41CD0C	热水器挂钩	exact_current_name	以热水器挂装用途划分，与S型挂钩区分。	frozen	f08d6847595eb7ba83d120329bc08c7240f37586ca8f4062df327d9f8f9ce4ee
MAT-000021	MT-428791A708F5	彩条布	exact_current_name	彩条布为独立篷布类型。	frozen	c6b46cafbdce52ebda3e35e6b0029b1c47b2a852ca134ccb7e5978d55e7df858
MAT-000022	MT-476D359DC169	隔电堵	exact_current_name	防电墙专用接头功能独立，保留。	frozen	cf963a0776b1799c0dba80a1c70472cbc5dc0777a8d4c09d1739a462c50ff39d
MAT-000023	MT-FB9784A8ADAD	旋转吊环	exact_current_name	名称稳定，载荷和螺纹规格留在SKU属性。	frozen	d7864b3ebc7dccfe144594d0ecd3b650650c33e052d1dc3eff9da36b1126a6fa
MAT-000024	MT-DE6BB9DC48EF	吨袋	exact_current_name	吨袋为独立集装袋类型。	frozen	6872ad8f77919d949eb4fd30a50be290d51e251466185eedec1824fb82ea62be
MAT-000025	MT-D0CD4AFEC0F0	自封袋	exact_current_name	自封袋为独立密封袋类型。	frozen	03eec7a8284eb7f7f835db63f785aed72a3e2b42dc325d26655f836a98e3037f
MAT-000026	MT-54E76A58AED6	气泡膜	exact_current_name	气泡膜为独立缓冲包装材料类型。	frozen	a4f14951d1a760085d009132087fa79bb5f5d2dd1b7e36c512ffe223ba54ac20
